,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
22,2022-10-12 22:39:51,YOUC-USD,yOUcash USD,0.5118,+0.0002,+0.0363%,4.410B,"846,088","846,088","846,088",8.617B
23,2022-10-12 22:39:51,LEO-USD,UNUS SED LEO USD,4.1255,+0.0065,+0.1585%,3.936B,2.123M,2.123M,2.123M,953.954M
24,2022-10-12 22:39:51,LTC-USD,Litecoin USD,52.09,+0.31,+0.59%,3.718B,350.707M,350.707M,350.707M,71.369M
25,2022-10-12 22:39:52,LINK-USD,Chainlink USD,7.15,-0.05,-0.72%,3.516B,309.061M,309.061M,309.061M,491.6M
26,2022-10-12 22:39:52,ATOM-USD,Cosmos USD,11.95,-0.38,-3.11%,3.422B,188.888M,188.888M,188.888M,286.37M
27,2022-10-12 22:39:52,ETC-USD,Ethereum Classic USD,23.85,-0.06,-0.24%,3.263B,338.437M,338.437M,338.437M,136.808M
28,2022-10-12 22:39:52,FTT-USD,FTX Token USD,23.31,+0.02,+0.07%,3.123B,38.691M,38.691M,38.691M,133.975M
29,2022-10-12 22:39:53,XLM-USD,Stellar USD,0.1157,-0.0024,-2.0545%,2.959B,120.347M,120.347M,120.347M,25.579B
30,2022-10-12 22:39:53,XMR-USD,Monero USD,143.77,+0.96,+0.67%,2.615B,72.173M,72.173M,72.173M,18.186M
31,2022-10-12 22:39:53,CRO-USD,Cronos USD,0.1021,-0.0006,-0.5545%,2.580B,22.198M,22.198M,22.198M,25.263B
32,2022-10-12 22:39:53,NEAR-USD,NEAR Protocol USD,3.1672,-0.0151,-0.4735%,2.551B,142.518M,142.518M,142.518M,805.596M
33,2022-10-12 22:39:53,ALGO-USD,Algorand USD,0.3160,-0.0014,-0.4445%,2.221B,67.17M,67.17M,67.17M,7.028B
34,2022-10-12 22:39:54,BCH-USD,Bitcoin Cash USD,111.95,+0.75,+0.67%,2.149B,189.185M,189.185M,189.185M,19.199M
35,2022-10-12 22:39:54,BTCB-USD,Bitcoin BEP2 USD,"19,058.64",+37.30,+0.20%,2.008B,3.012M,3.012M,3.012M,"105,375"
36,2022-10-12 22:39:54,QNT-USD,Quant USD,156.00,+1.92,+1.25%,1.883B,60.505M,60.505M,60.505M,12.073M
37,2022-10-12 22:39:54,LUNC-USD,Terra Classic USD,0.0003,-0.0000,-1.0659%,1.753B,442.253M,442.253M,442.253M,6.151T
38,2022-10-12 22:39:55,LUNA1-USD,Terra Classic USD,0.000288,-0.000019,-6.32%,1.768B,484.364M,484.364M,484.364M,6.151T
39,2022-10-12 22:39:55,VET-USD,VeChain USD,0.0227,+0.0002,+0.7427%,1.645B,43.389M,43.389M,43.389M,72.511B
40,2022-10-12 22:39:55,FLOW-USD,Flow USD,1.5577,-0.0112,-0.7163%,1.614B,26.162M,26.162M,26.162M,1.036B
41,2022-10-12 22:39:55,APE3-USD,ApeCoin USD,5.1891,-0.0515,-0.98%,1.592B,121.185M,121.185M,121.185M,306.875M
42,2022-10-12 22:39:55,FIL-USD,Filecoin USD,5.18,+0.01,+0.24%,1.539B,84.601M,84.601M,84.601M,297.272M
43,2022-10-12 22:39:56,TONCOIN-USD,Toncoin USD,1.2677,-0.0467,-3.56%,1.548B,8.29M,8.29M,8.29M,1.221B
44,2022-10-12 22:39:56,TON11419-USD,Toncoin USD,1.2316,-0.0144,-1.1553%,1.504B,7.616M,7.616M,7.616M,1.221B
45,2022-10-12 22:39:56,XCN18679-USD,Chain USD,0.0698,-0.0006,-0.8202%,1.498B,6.853M,6.853M,6.853M,21.473B
46,2022-10-12 22:39:56,HBAR-USD,Hedera USD,0.0649,+0.0036,+5.8138%,1.490B,167.009M,167.009M,167.009M,22.968B
47,2022-10-12 22:39:56,XCN1-USD,Chain USD,0.068551,+0.000469,+0.69%,1.472B,4.914M,4.914M,4.914M,21.473B
48,2022-10-12 22:39:56,APE18876-USD,ApeCoin USD,4.7142,-0.3869,-7.5854%,1.447B,357.024M,357.024M,357.024M,306.875M
49,2022-10-12 22:39:57,ICP-USD,Internet Computer USD,5.18,-0.13,-2.44%,1.381B,44.94M,44.94M,44.94M,266.579M
50,2022-10-12 22:39:57,FRAX-USD,Frax USD,0.9969,+0.0009,+0.0949%,1.356B,15.503M,15.503M,15.503M,1.361B
51,2022-10-12 22:39:57,EGLD-USD,Elrond USD,55.23,+0.47,+0.86%,1.300B,49.18M,49.18M,49.18M,23.545M
52,2022-10-12 22:39:57,XTZ-USD,Tezos USD,1.3478,-0.0063,-0.4665%,1.229B,13.144M,13.144M,13.144M,912.17M
53,2022-10-12 22:39:57,MANA-USD,Decentraland USD,0.6510,-0.0038,-0.5733%,1.208B,77.924M,77.924M,77.924M,1.855B
54,2022-10-12 22:39:58,SAND-USD,The Sandbox USD,0.7790,-0.0057,-0.7327%,1.168B,157.598M,157.598M,157.598M,1.499B
55,2022-10-12 22:39:58,WBNB-USD,Wrapped BNB USD,269.63,-2.01,-0.74%,1.150B,69.443M,69.443M,69.443M,4.265M
56,2022-10-12 22:39:58,CHZ-USD,Chiliz USD,0.1898,+0.0005,+0.2677%,1.139B,187.266M,187.266M,187.266M,6B
57,2022-10-12 22:39:58,EOS-USD,EOS USD,1.0412,-0.0077,-0.7329%,1.044B,127.439M,127.439M,127.439M,1.003B
58,2022-10-12 22:39:59,THETA-USD,Theta Network USD,1.0172,-0.0048,-0.4737%,1.017B,15.584M,15.584M,15.584M,1B
59,2022-10-12 22:39:59,AAVE-USD,Aave USD,71.74,-0.26,-0.36%,1.011B,79.298M,79.298M,79.298M,14.093M
60,2022-10-12 22:39:59,HT-USD,Huobi Token USD,6.38,+1.09,+20.64%,978.894M,83.605M,83.605M,83.605M,153.358M
61,2022-10-12 22:39:59,AXS-USD,Axie Infinity USD,11.55,-0.07,-0.64%,958.923M,51.451M,51.451M,51.451M,83.056M
62,2022-10-12 22:39:59,OKB-USD,OKB USD,15.92,+0.44,+2.84%,955.416M,23.548M,23.548M,23.548M,60M
63,2022-10-12 22:40:00,USDP-USD,Pax Dollar USD,0.9961,-0.0027,-0.2699%,941.938M,78.608M,78.608M,78.608M,945.643M
64,2022-10-12 22:40:00,MKR-USD,Maker USD,954.60,-9.45,-0.98%,933.245M,75.206M,75.206M,75.206M,"977,631"
65,2022-10-12 22:40:00,BSV-USD,Bitcoin SV USD,48.15,+0.75,+1.58%,924.212M,55.408M,55.408M,55.408M,19.195M
66,2022-10-12 22:40:00,BIT11221-USD,BitDAO USD,0.4371,+0.0023,+0.5336%,913.904M,43.575M,43.575M,43.575M,2.091B
67,2022-10-12 22:40:00,TUSD-USD,TrueUSD USD,0.9997,+0.0006,+0.0610%,903.324M,57.759M,57.759M,57.759M,903.616M
68,2022-10-12 22:40:01,BIT1-USD,BitDAO USD,0.427942,-0.039529,-8.46%,894.803M,27.826M,27.826M,27.826M,2.091B
69,2022-10-12 22:40:01,KCS-USD,KuCoin Token USD,8.75,0.00,+0.05%,860.737M,"837,442","837,442","837,442",98.38M
70,2022-10-12 22:40:01,USDD-USD,USDD USD,0.9993,-0.0004,-0.0367%,797.382M,136.78M,136.78M,136.78M,797.919M
71,2022-10-12 22:40:01,ZEC-USD,Zcash USD,51.48,-0.62,-1.18%,796.027M,65.433M,65.433M,65.433M,15.463M
72,2022-10-12 22:40:01,HBTC-USD,Huobi BTC USD,"19,140.30",+118.90,+0.63%,745.888M,"93,992","93,992","93,992","38,969"
73,2022-10-12 22:40:02,XEC-USD,eCash USD,0.0000,0.0000,+0.2564%,732.314M,6.197M,6.197M,6.197M,19.196T
74,2022-10-12 22:40:02,BTTOLD-USD,BitTorrent USD,0.0007,-0.0000,-0.5568%,730.681M,"64,082","64,082","64,082",990B
75,2022-10-12 22:40:02,BTT-USD,BitTorrent-New USD,0.0000,0.0000,+1.5651%,727.915M,22.614M,22.614M,22.614M,942.69T
76,2022-10-12 22:40:02,MIOTA-USD,IOTA USD,0.2601,-0.0003,-0.1180%,722.912M,5.495M,5.495M,5.495M,2.78B
77,2022-10-12 22:40:03,BTT2-USD,BitTorrent-New USD,0.00000077,-0.00000001,-0.89%,724.409M,20.943M,20.943M,20.943M,942.69T
78,2022-10-12 22:40:03,USDN-USD,Neutrino USD USD,0.9850,+0.0068,+0.6972%,670.060M,2.378M,2.378M,2.378M,680.266M
79,2022-10-12 22:40:03,CAKE-USD,PancakeSwap USD,4.4805,-0.0320,-0.7082%,628.699M,45.072M,45.072M,45.072M,140.319M
80,2022-10-12 22:40:03,GRT1-USD,The Graph USD,0.092154,-0.004054,-4.21%,635.861M,18.918M,18.918M,18.918M,6.9B
81,2022-10-12 22:40:04,GRT6719-USD,The Graph USD,0.0882,-0.0016,-1.7902%,608.495M,17.187M,17.187M,17.187M,6.9B
82,2022-10-12 22:40:04,HNT-USD,Helium USD,4.5655,-0.1337,-2.8457%,584.988M,20.989M,20.989M,20.989M,128.132M
83,2022-10-12 22:40:04,NEO-USD,Neo USD,8.03,-0.03,-0.43%,566.667M,22.846M,22.846M,22.846M,70.539M
84,2022-10-12 22:40:04,PAXG-USD,PAX Gold USD,"1,663.44",+1.60,+0.10%,540.968M,6.983M,6.983M,6.983M,"325,209"
85,2022-10-12 22:40:04,FTM-USD,Fantom USD,0.2064,+0.0008,+0.3858%,525.235M,64.49M,64.49M,64.49M,2.545B
86,2022-10-12 22:40:05,KLAY-USD,Klaytn USD,0.1680,-0.0081,-4.5953%,517.479M,29.829M,29.829M,29.829M,3.081B
87,2022-10-12 22:40:05,RUNE-USD,THORChain USD,1.5092,-0.0047,-0.3136%,499.085M,23.205M,23.205M,23.205M,330.688M
88,2022-10-12 22:40:05,SNX-USD,Synthetix USD,2.0743,+0.0006,+0.0300%,494.719M,22.675M,22.675M,22.675M,238.501M
89,2022-10-12 22:40:05,GT-USD,GateToken USD,4.3549,+0.0476,+1.1056%,471.485M,2.262M,2.262M,2.262M,108.265M
90,2022-10-12 22:40:06,NEXO-USD,Nexo USD,0.8280,+0.0002,+0.0216%,463.662M,4.152M,4.152M,4.152M,560M
91,2022-10-12 22:40:06,DASH-USD,Dash USD,42.08,+0.97,+2.36%,460.988M,60.721M,60.721M,60.721M,10.954M
92,2022-10-12 22:40:06,USTC-USD,TerraClassicUSD USD,0.0463,-0.0094,-16.8680%,453.833M,359.924M,359.924M,359.924M,9.811B
93,2022-10-12 22:40:06,CRV-USD,Curve DAO Token USD,0.8276,+0.0081,+0.9835%,439.953M,32.044M,32.044M,32.044M,531.583M
94,2022-10-12 22:40:07,ENJ-USD,Enjin Coin USD,0.4282,-0.0001,-0.0155%,428.175M,15.262M,15.262M,15.262M,1B
95,2022-10-12 22:40:07,BAT-USD,Basic Attention Token USD,0.2832,-0.0009,-0.3320%,423.526M,19.571M,19.571M,19.571M,1.496B
96,2022-10-12 22:40:07,FEI-USD,Fei USD USD,0.9846,+0.0027,+0.2719%,418.440M,"340,315","340,315","340,315",424.996M
97,2022-10-12 22:40:07,STX4847-USD,Stacks USD,0.3108,-0.0006,-0.2019%,416.003M,5.855M,5.855M,5.855M,1.338B
98,2022-10-12 22:40:08,XAUT-USD,Tether Gold USD,"1,667.33",+1.07,+0.06%,411.036M,"189,610","189,610","189,610","246,524"
99,2022-10-12 22:40:08,ZIL-USD,Zilliqa USD,0.0306,-0.0001,-0.2711%,410.211M,26.3M,26.3M,26.3M,13.402B
100,2022-10-12 22:40:18,UST-USD,TerraClassicUSD USD,0.042545,+0.008215,+23.93%,417.512M,202.006M,202.006M,202.006M,9.813B
101,2022-10-12 22:40:19,COMP1-USD,Compound USD,57.54,-1.59,-2.69%,418.147M,22.666M,22.666M,22.666M,7.267M
102,2022-10-12 22:40:19,KAVA-USD,Kava USD,1.4505,-0.0240,-1.63%,406.692M,10.359M,10.359M,10.359M,280.386M
103,2022-10-12 22:40:19,MV-USD,GensoKishi Metaverse USD,0.236930,+0.000711,+0.30%,404.988M,"560,583","560,583","560,583",1.709B
104,2022-10-12 22:40:19,COMP5692-USD,Compound USD,55.63,-0.65,-1.15%,404.236M,17.802M,17.802M,17.802M,7.267M
105,2022-10-12 22:40:20,CVX-USD,Convex Finance USD,5.9254,+0.3637,+6.54%,401.051M,11.62M,11.62M,11.62M,67.683M
106,2022-10-12 22:40:20,LDO-USD,Lido DAO USD,1.2798,-0.0567,-4.25%,400.502M,17.342M,17.342M,17.342M,312.951M
107,2022-10-12 22:40:20,XDC-USD,XDC Network USD,0.031958,-0.000166,-0.52%,393.241M,3.917M,3.917M,3.917M,12.305B
108,2022-10-12 22:40:20,TWT-USD,Trust Wallet Token USD,0.940992,-0.001082,-0.11%,392.064M,6.499M,6.499M,6.499M,416.65M
109,2022-10-12 22:40:21,MINA-USD,Mina USD,0.551971,-0.006948,-1.24%,389.128M,7.373M,7.373M,7.373M,704.979M
110,2022-10-12 22:40:21,RVN-USD,Ravencoin USD,0.032635,+0.000372,+1.15%,383.941M,17.572M,17.572M,17.572M,11.765B
111,2022-10-12 22:40:21,WAVES-USD,Waves USD,3.5008,-0.0013,-0.04%,383.575M,48.624M,48.624M,48.624M,109.568M
112,2022-10-12 22:40:21,GMT18069-USD,STEPN USD,0.629830,-0.007626,-1.20%,377.898M,99.66M,99.66M,99.66M,600M
113,2022-10-12 22:40:22,GMT3-USD,STEPN USD,0.648978,+0.006907,+1.08%,389.387M,309.695M,309.695M,309.695M,600M
114,2022-10-12 22:40:22,CSPR-USD,Casper USD,0.035057,+0.000270,+0.78%,365.196M,7.678M,7.678M,7.678M,10.417B
115,2022-10-12 22:40:22,DCR-USD,Decred USD,24.81,-0.31,-1.22%,357.734M,1.69M,1.69M,1.69M,14.42M
116,2022-10-12 22:40:22,HOT1-USD,Holo USD,0.002051,+0.000042,+2.10%,355.573M,38.788M,38.788M,38.788M,173.343B
117,2022-10-12 22:40:23,LRC-USD,Loopring USD,0.266670,-0.002581,-0.96%,354.707M,26.398M,26.398M,26.398M,1.33B
118,2022-10-12 22:40:23,XEM-USD,NEM USD,0.039362,-0.000055,-0.14%,354.26M,5.986M,5.986M,5.986M,9B
119,2022-10-12 22:40:23,1INCH-USD,1inch Network USD,0.566690,+0.002872,+0.51%,352.124M,18.293M,18.293M,18.293M,621.37M
120,2022-10-12 22:40:24,CELO-USD,Celo USD,0.751080,+0.003059,+0.41%,351.443M,6.556M,6.556M,6.556M,467.917M
121,2022-10-12 22:40:24,ENS-USD,Ethereum Name Service USD,17.25,+0.83,+5.07%,349.124M,75.499M,75.499M,75.499M,20.245M
122,2022-10-12 22:40:24,LUNA20314-USD,Terra USD,2.7083,+0.2728,+11.20%,345.243M,640.821M,640.821M,640.821M,127.475M
123,2022-10-12 22:40:24,HOT2682-USD,Holo USD,0.001985,-0.000008,-0.38%,344.113M,17.179M,17.179M,17.179M,173.343B
124,2022-10-12 22:40:25,KSM-USD,Kusama USD,40.38,-0.81,-1.96%,342.046M,14.839M,14.839M,14.839M,8.47M
125,2022-10-12 22:40:25,BTG-USD,Bitcoin Gold USD,19.42,-0.07,-0.36%,340.137M,2.854M,2.854M,2.854M,17.514M
126,2022-10-12 22:40:25,DFI-USD,DeFiChain USD,0.639473,+0.009559,+1.52%,326.603M,5.734M,5.734M,5.734M,510.738M
127,2022-10-12 22:40:25,BNX-USD,BinaryX USD,157.43,+1.67,+1.08%,318.467M,6.201M,6.201M,6.201M,2.023M
128,2022-10-12 22:40:26,GMX1-USD,GMX USD,41.63,-3.63,-8.03%,332.663M,21.148M,21.148M,21.148M,7.991M
129,2022-10-12 22:40:26,GMX11857-USD,GMX USD,39.33,+0.40,+1.03%,314.266M,11.529M,11.529M,11.529M,7.991M
130,2022-10-12 22:40:26,CCXX-USD,Counos X USD,17.31,-0.24,-1.36%,310.182M,"531,557","531,557","531,557",17.919M
131,2022-10-12 22:40:27,OSMO-USD,Osmosis USD,1.0791,+0.0265,+2.52%,304.814M,11.322M,11.322M,11.322M,282.464M
132,2022-10-12 22:40:27,GUSD-USD,Gemini Dollar USD,1.0008,+0.0029,+0.29%,301.719M,1.417M,1.417M,1.417M,301.484M
133,2022-10-12 22:40:27,LUNA2-USD,Terra USD,2.5047,-0.0356,-1.40%,319.293M,180.238M,180.238M,180.238M,127.475M
134,2022-10-12 22:40:27,AR-USD,Arweave USD,8.8556,+0.2169,+2.51%,295.731M,8.139M,8.139M,8.139M,33.395M
135,2022-10-12 22:40:28,YFI-USD,yearn.finance USD,"7,854.68",+9.51,+0.12%,287.778M,17.464M,17.464M,17.464M,"36,637"
136,2022-10-12 22:40:28,GNO-USD,Gnosis USD,109.96,+1.00,+0.92%,283.653M,2.925M,2.925M,2.925M,2.58M
137,2022-10-12 22:40:28,QTUM-USD,Qtum USD,2.7063,+0.0044,+0.16%,282.443M,38.181M,38.181M,38.181M,104.367M
138,2022-10-12 22:40:29,ROSE-USD,Oasis Network USD,0.055997,-0.000224,-0.40%,281.52M,16.128M,16.128M,16.128M,5.027B
139,2022-10-12 22:40:29,NXM-USD,NXM USD,42.60,+0.55,+1.30%,280.885M,3,3,3,6.594M
140,2022-10-12 22:40:29,RSR-USD,Reserve Rights USD,0.006527,-0.000557,-7.86%,276.09M,38.479M,38.479M,38.479M,42.302B
141,2022-10-12 22:40:29,GALA-USD,Gala USD,0.039415,-0.000049,-0.12%,275.007M,63.254M,63.254M,63.254M,6.977B
142,2022-10-12 22:40:30,ANKR-USD,Ankr USD,0.028263,-0.000223,-0.78%,273.102M,10.045M,10.045M,10.045M,9.663B
143,2022-10-12 22:40:30,KDA-USD,Kadena USD,1.3434,-0.0003,-0.03%,266.054M,4.492M,4.492M,4.492M,198.047M
144,2022-10-12 22:40:30,TFUEL-USD,Theta Fuel USD,0.049504,-0.000479,-0.96%,262.429M,3.869M,3.869M,3.869M,5.301B
145,2022-10-12 22:40:31,IOTX-USD,IoTeX USD,0.027387,+0.000052,+0.19%,261.289M,4.841M,4.841M,4.841M,9.541B
146,2022-10-12 22:40:31,GLM-USD,Golem USD,0.254830,-0.000751,-0.29%,254.83M,3.106M,3.106M,3.106M,1B
147,2022-10-12 22:40:31,BTRST-USD,Braintrust USD,2.0565,+0.0036,+0.18%,251.281M,2.243M,2.243M,2.243M,122.191M
148,2022-10-12 22:40:32,FRTS-USD,Fruits USD,0.011519,-0.000007,-0.06%,242.669M,"789,709","789,709","789,709",21.067B
149,2022-10-12 22:40:32,JST-USD,JUST USD,0.026910,-0.000063,-0.23%,239.558M,83.838M,83.838M,83.838M,8.902B
150,2022-10-12 22:40:32,T-USD,Threshold USD,0.028788,-0.000114,-0.39%,237.372M,2.471M,2.471M,2.471M,8.245B
151,2022-10-12 22:40:33,POLY-USD,Polymath USD,0.256628,-0.000481,-0.19%,237.38M,15.248M,15.248M,15.248M,924.998M
152,2022-10-12 22:40:33,CEL-USD,Celsius USD,0.977809,+0.022363,+2.34%,233.563M,14.714M,14.714M,14.714M,238.864M
153,2022-10-12 22:40:33,ONE1-USD,Harmony USD,0.018709,-0.000454,-2.37%,236.863M,13.366M,13.366M,13.366M,12.66B
154,2022-10-12 22:40:33,ONE3945-USD,Harmony USD,0.018111,-0.000238,-1.30%,229.331M,12.471M,12.471M,12.471M,12.663B
155,2022-10-12 22:40:34,RPL-USD,Rocket Pool USD,21.93,+0.06,+0.28%,225.385M,1.246M,1.246M,1.246M,10.28M
156,2022-10-12 22:40:34,HIVE-USD,Hive USD,0.508239,-0.025140,-4.71%,224.342M,27.159M,27.159M,27.159M,441.411M
157,2022-10-12 22:40:34,OMG-USD,OMG Network USD,1.5935,-0.0092,-0.57%,223.475M,26.401M,26.401M,26.401M,140.245M
158,2022-10-12 22:40:35,LPT-USD,Livepeer USD,8.9045,+0.0139,+0.16%,221.097M,3.09M,3.09M,3.09M,24.83M
159,2022-10-12 22:40:35,HUSD-USD,HUSD USD,0.982872,+0.004808,+0.49%,218.781M,1.476M,1.476M,1.476M,222.594M
160,2022-10-12 22:40:35,BAL-USD,Balancer USD,4.9450,+0.0219,+0.45%,216.706M,4.609M,4.609M,4.609M,43.823M
161,2022-10-12 22:40:36,IOST-USD,IOST USD,0.011601,+0.000030,+0.26%,215.644M,5.923M,5.923M,5.923M,18.589B
162,2022-10-12 22:40:36,ZRX-USD,0x USD,0.253108,-0.001106,-0.43%,214.508M,11.097M,11.097M,11.097M,847.496M
163,2022-10-12 22:40:36,AMP-USD,Amp USD,0.004960,+0.000220,+4.64%,209.469M,26.735M,26.735M,26.735M,42.228B
164,2022-10-12 22:40:37,WEMIX-USD,WEMIX USD,1.6910,+0.0207,+1.24%,208.383M,57.201M,57.201M,57.201M,123.234M
165,2022-10-12 22:40:37,ICX-USD,ICON USD,0.224984,-0.000947,-0.42%,206.869M,2.976M,2.976M,2.976M,919.483M
166,2022-10-12 22:40:37,FLUX-USD,Flux USD,0.729292,-0.016942,-2.27%,203.114M,4.709M,4.709M,4.709M,278.509M
167,2022-10-12 22:40:38,MCASH-USD,Mcashchain USD,0.311430,-0.011995,-3.71%,202.281M,352,352,352,649.522M
168,2022-10-12 22:40:38,XYM-USD,Symbol USD,0.035888,-0.000212,-0.59%,200.341M,"953,964","953,964","953,964",5.582B
169,2022-10-12 22:40:38,BORA-USD,BORA USD,0.214041,-0.002706,-1.25%,198.523M,2.542M,2.542M,2.542M,927.5M
170,2022-10-12 22:40:39,BRISE-USD,Bitgert USD,0.00000050,-0.00000000,-0.56%,198.4M,1.494M,1.494M,1.494M,395.688T
171,2022-10-12 22:40:39,SRM-USD,Serum USD,0.738952,-0.004985,-0.67%,194.525M,13.687M,13.687M,13.687M,263.245M
172,2022-10-12 22:40:39,CHSB-USD,SwissBorg USD,0.190950,-0.003244,-1.67%,190.95M,"315,512","315,512","315,512",1B
173,2022-10-12 22:40:40,GLMR-USD,Moonbeam USD,0.450906,-0.014266,-3.07%,189.214M,7.806M,7.806M,7.806M,419.631M
174,2022-10-12 22:40:40,LN-USD,LINK USD,30.10,+0.86,+2.94%,188.486M,"519,467","519,467","519,467",6.263M
175,2022-10-12 22:40:40,ONT-USD,Ontology USD,0.214147,-0.001105,-0.51%,187.432M,11.547M,11.547M,11.547M,875.25M
176,2022-10-12 22:40:41,WAXP-USD,WAX USD,0.082210,+0.000023,+0.03%,183.925M,4.455M,4.455M,4.455M,2.237B
177,2022-10-12 22:40:41,KNC-USD,Kyber Network Crystal v2 USD,1.0202,-0.0037,-0.36%,181.393M,16.707M,16.707M,16.707M,177.809M
178,2022-10-12 22:40:41,ZEON-USD,ZEON USD,0.005895,+0.000194,+3.41%,179.971M,"361,258","361,258","361,258",30.529B
179,2022-10-12 22:40:42,OP1-USD,Optimism USD,0.768632,-0.072078,-8.57%,180.435M,58.095M,58.095M,58.095M,234.748M
180,2022-10-12 22:40:42,WOO-USD,WOO Network USD,0.151871,+0.001998,+1.33%,176.477M,23.45M,23.45M,23.45M,1.162B
181,2022-10-12 22:40:42,LUSD-USD,Liquity USD USD,1.0269,+0.0003,+0.03%,175.635M,"294,455","294,455","294,455",171.03M
182,2022-10-12 22:40:43,SC-USD,Siacoin USD,0.003357,-0.000015,-0.44%,175.401M,2.343M,2.343M,2.343M,52.254B
183,2022-10-12 22:40:43,OP-USD,Optimism USD,0.743917,-0.004882,-0.65%,174.633M,40.316M,40.316M,40.316M,234.748M
184,2022-10-12 22:40:43,STORJ-USD,Storj USD,0.419948,-0.005989,-1.41%,173.412M,15.673M,15.673M,15.673M,412.937M
185,2022-10-12 22:40:44,XCH-USD,Chia USD,31.55,+0.38,+1.21%,168.539M,3.861M,3.861M,3.861M,5.342M
186,2022-10-12 22:40:44,SXP-USD,SXP USD,0.323822,-0.002932,-0.90%,162.073M,11.061M,11.061M,11.061M,500.502M
187,2022-10-12 22:40:44,ZEN-USD,Horizen USD,12.51,-0.25,-1.93%,161.686M,5.94M,5.94M,5.94M,12.921M
188,2022-10-12 22:40:45,MXC-USD,MXC USD,0.061058,-0.000479,-0.78%,161.322M,10.132M,10.132M,10.132M,2.642B
189,2022-10-12 22:40:45,SOLO-USD,Sologenic USD,0.402794,+0.125499,+45.26%,161.096M,10.101M,10.101M,10.101M,399.948M
190,2022-10-12 22:40:45,IMX1-USD,Immutable X USD,0.698779,-0.032887,-4.49%,164.412M,18.208M,18.208M,18.208M,235.284M
191,2022-10-12 22:40:46,IMX10603-USD,Immutable X USD,0.673898,-0.010931,-1.60%,158.557M,14.408M,14.408M,14.408M,235.284M
192,2022-10-12 22:40:46,SUSHI-USD,SushiSwap USD,1.2348,+0.0135,+1.10%,157.115M,54.826M,54.826M,54.826M,127.244M
