,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-13 10:48:18,BTC-USD,Bitcoin USD,"19,079.43",+27.29,+0.14%,365.898B,24.907B,24.907B,24.907B,19.178M
1,2022-10-13 10:48:18,ETH-USD,Ethereum USD,"1,287.31",+5.60,+0.44%,158.045B,8.42B,8.42B,8.42B,122.771M
2,2022-10-13 10:48:18,USDT-USD,Tether USD,1.0000,+0.0001,+0.01%,68.423B,33.455B,33.455B,33.455B,68.422B
3,2022-10-13 10:48:18,USDC-USD,USD Coin USD,1.0000,+0.0001,+0.01%,45.813B,2.947B,2.947B,2.947B,45.813B
4,2022-10-13 10:48:19,BNB-USD,BNB USD,269.41,-2.11,-0.78%,43.466B,550.189M,550.189M,550.189M,161.337M
5,2022-10-13 10:48:19,XRP-USD,XRP USD,0.470747,-0.013968,-2.88%,23.52B,1.48B,1.48B,1.48B,49.964B
6,2022-10-13 10:48:19,BUSD-USD,Binance USD USD,1.0002,-0.0003,-0.03%,21.632B,5.113B,5.113B,5.113B,21.628B
7,2022-10-13 10:48:19,ADA-USD,Cardano USD,0.373887,-0.018200,-4.64%,12.816B,511.594M,511.594M,511.594M,34.279B
8,2022-10-13 10:48:19,SOL-USD,Solana USD,30.74,-0.12,-0.38%,10.997B,480.966M,480.966M,480.966M,357.736M
9,2022-10-13 10:48:19,DOGE-USD,Dogecoin USD,0.058819,-0.001171,-1.95%,7.804B,207.088M,207.088M,207.088M,132.671B
10,2022-10-13 10:48:20,DOT-USD,Polkadot USD,6.0665,-0.1116,-1.81%,6.828B,147.362M,147.362M,147.362M,1.125B
11,2022-10-13 10:48:20,MATIC-USD,Polygon USD,0.769459,-0.021161,-2.68%,6.721B,196.495M,196.495M,196.495M,8.734B
12,2022-10-13 10:48:20,DAI-USD,Dai USD,0.999548,-0.000099,-0.01%,6.657B,235.416M,235.416M,235.416M,6.66B
13,2022-10-13 10:48:20,WTRX-USD,Wrapped TRON USD,0.061646,+0.000296,+0.48%,6.268B,1.696M,1.696M,1.696M,101.676B
14,2022-10-13 10:48:20,TRX-USD,TRON USD,0.061556,+0.000301,+0.49%,5.683B,483.043M,483.043M,483.043M,92.323B
15,2022-10-13 10:48:20,HEX-USD,HEX USD,0.032238,-0.000071,-0.22%,5.59B,2.71M,2.71M,2.71M,173.411B
16,2022-10-13 10:48:21,SHIB-USD,Shiba Inu USD,0.00001000,-0.00000026,-2.51%,5.49B,137.674M,137.674M,137.674M,549.063T
17,2022-10-13 10:48:21,UNI1-USD,Uniswap USD,6.4318,-0.1717,-2.60%,4.902B,79.029M,79.029M,79.029M,762.209M
18,2022-10-13 10:48:21,WBTC-USD,Wrapped Bitcoin USD,"19,048.38",-6.22,-0.03%,4.657B,81.375M,81.375M,81.375M,"244,506"
19,2022-10-13 10:48:21,AVAX-USD,Avalanche USD,15.53,-0.39,-2.45%,4.601B,135.286M,135.286M,135.286M,296.34M
20,2022-10-13 10:48:21,STETH-USD,Lido Staked ETH USD,"1,280.80",+7.09,+0.56%,4.467B,2.621M,2.621M,2.621M,3.488M
21,2022-10-13 10:48:21,UNI7083-USD,Uniswap USD,5.8186,-0.2095,-3.48%,4.435B,69.366M,69.366M,69.366M,762.209M
22,2022-10-13 10:48:22,YOUC-USD,yOUcash USD,0.511796,+0.000028,+0.01%,4.41B,"455,219","455,219","455,219",8.617B
23,2022-10-13 10:48:22,LEO-USD,UNUS SED LEO USD,4.1472,+0.0370,+0.90%,3.956B,2.364M,2.364M,2.364M,953.954M
24,2022-10-13 10:48:22,LTC-USD,Litecoin USD,51.79,-0.34,-0.65%,3.697B,328.518M,328.518M,328.518M,71.373M
25,2022-10-13 10:48:22,LINK-USD,Chainlink USD,6.9410,-0.2208,-3.08%,3.412B,266.514M,266.514M,266.514M,491.6M
26,2022-10-13 10:48:22,ATOM-USD,Cosmos USD,11.38,-0.61,-5.06%,3.259B,197.659M,197.659M,197.659M,286.37M
27,2022-10-13 10:48:22,ETC-USD,Ethereum Classic USD,23.14,-0.80,-3.33%,3.166B,319.716M,319.716M,319.716M,136.815M
28,2022-10-13 10:48:23,FTT-USD,FTX Token USD,23.24,-0.00,-0.00%,3.114B,32.919M,32.919M,32.919M,133.975M
29,2022-10-13 10:48:23,XLM-USD,Stellar USD,0.113053,-0.002351,-2.04%,2.891B,98.533M,98.533M,98.533M,25.571B
30,2022-10-13 10:48:23,XMR-USD,Monero USD,142.01,-2.86,-1.97%,2.583B,69.571M,69.571M,69.571M,18.187M
31,2022-10-13 10:48:23,CRO-USD,Cronos USD,0.100748,-0.001072,-1.05%,2.545B,20.685M,20.685M,20.685M,25.263B
32,2022-10-13 10:48:23,NEAR-USD,NEAR Protocol USD,3.0544,-0.1222,-3.85%,2.463B,147.936M,147.936M,147.936M,806.3M
33,2022-10-13 10:48:24,ALGO-USD,Algorand USD,0.304013,-0.013330,-4.20%,2.137B,65.03M,65.03M,65.03M,7.028B
34,2022-10-13 10:48:24,BCH-USD,Bitcoin Cash USD,110.39,-0.83,-0.75%,2.119B,192.814M,192.814M,192.814M,19.199M
35,2022-10-13 10:48:24,BTCB-USD,Bitcoin BEP2 USD,"19,049.43",+26.96,+0.14%,2.007B,2.498M,2.498M,2.498M,"105,375"
36,2022-10-13 10:48:24,QNT-USD,Quant USD,154.34,+2.06,+1.35%,1.863B,37.011M,37.011M,37.011M,12.073M
37,2022-10-13 10:48:24,LUNC-USD,Terra Classic USD,0.000286,+0.000000,+0.12%,1.762B,389.387M,389.387M,389.387M,6.151T
38,2022-10-13 10:48:25,LUNA1-USD,Terra Classic USD,0.000288,-0.000019,-6.32%,1.768B,484.364M,484.364M,484.364M,6.151T
39,2022-10-13 10:48:25,VET-USD,VeChain USD,0.022235,-0.000576,-2.53%,1.612B,39.859M,39.859M,39.859M,72.511B
40,2022-10-13 10:48:25,FLOW-USD,Flow USD,1.5083,-0.0553,-3.54%,1.563B,21.198M,21.198M,21.198M,1.036B
41,2022-10-13 10:48:25,APE3-USD,ApeCoin USD,5.1891,-0.0515,-0.98%,1.592B,121.185M,121.185M,121.185M,306.875M
42,2022-10-13 10:48:25,TONCOIN-USD,Toncoin USD,1.2677,-0.0467,-3.56%,1.548B,8.29M,8.29M,8.29M,1.221B
43,2022-10-13 10:48:26,FIL-USD,Filecoin USD,5.0575,-0.0880,-1.71%,1.504B,81.849M,81.849M,81.849M,297.426M
44,2022-10-13 10:48:26,TON11419-USD,Toncoin USD,1.2265,-0.0204,-1.63%,1.498B,8.025M,8.025M,8.025M,1.221B
45,2022-10-13 10:48:26,XCN18679-USD,Chain USD,0.069463,-0.000942,-1.34%,1.492B,4.311M,4.311M,4.311M,21.473B
46,2022-10-13 10:48:26,XCN1-USD,Chain USD,0.068551,+0.000469,+0.69%,1.472B,4.914M,4.914M,4.914M,21.473B
47,2022-10-13 10:48:26,HBAR-USD,Hedera USD,0.063852,+0.000366,+0.58%,1.467B,198.353M,198.353M,198.353M,22.968B
48,2022-10-13 10:48:27,APE18876-USD,ApeCoin USD,4.6147,-0.0407,-0.8740%,1.416B,148.37M,148.37M,148.37M,306.875M
49,2022-10-13 10:48:27,FRAX-USD,Frax USD,0.9929,-0.0000,-0.0018%,1.351B,12.998M,12.998M,12.998M,1.361B
50,2022-10-13 10:48:27,ICP-USD,Internet Computer USD,4.9077,-0.3400,-6.48%,1.315B,59.195M,59.195M,59.195M,267.977M
51,2022-10-13 10:48:27,EGLD-USD,Elrond USD,54.85,+0.33,+0.60%,1.292B,45.257M,45.257M,45.257M,23.549M
52,2022-10-13 10:48:28,XTZ-USD,Tezos USD,1.3204,-0.0242,-1.7978%,1.205B,13.679M,13.679M,13.679M,912.237M
53,2022-10-13 10:48:28,MANA-USD,Decentraland USD,0.6294,-0.0227,-3.4739%,1.168B,84.067M,84.067M,84.067M,1.855B
54,2022-10-13 10:48:28,WBNB-USD,Wrapped BNB USD,268.55,-2.82,-1.04%,1.147B,60.027M,60.027M,60.027M,4.269M
