,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-09-27 10:24:59,Select BTC-USDBTC-USD,Bitcoin USD,"19,751.98",+832.34,+4.40%,378.481B,46.056B,46.056B,46.056B,19.162M
1,2022-09-27 10:25:02,Select ETH-USDETH-USD,Ethereum USD,"1,365.02",+58.94,+4.51%,167.273B,16.295B,16.295B,16.295B,122.542M
2,2022-09-27 10:25:02,Select USDT-USDUSDT-USD,Tether USD,1.0000,-0.0000,-0.00%,67.957B,59.975B,59.975B,59.975B,67.956B
3,2022-09-27 10:25:02,Select USDC-USDUSDC-USD,USD Coin USD,1.0001,-0.0001,-0.01%,49.302B,3.998B,3.998B,3.998B,49.295B
4,2022-09-27 10:25:02,Select BNB-USDBNB-USD,BNB USD,281.21,+5.40,+1.96%,45.369B,744.527M,744.527M,744.527M,161.337M
5,2022-09-27 10:25:02,Select XRP-USDXRP-USD,XRP USD,0.474719,-0.018276,-3.71%,23.689B,2.924B,2.924B,2.924B,49.901B
6,2022-09-27 10:25:03,Select BUSD-USDBUSD-USD,Binance USD USD,1.0002,-0.0001,-0.01%,20.52B,8.673B,8.673B,8.673B,20.517B
7,2022-09-27 10:25:03,Select ADA-USDADA-USD,Cardano USD,0.456664,+0.008383,+1.87%,15.636B,651.915M,651.915M,651.915M,34.24B
8,2022-09-27 10:25:03,Select SOL-USDSOL-USD,Solana USD,34.71,+2.10,+6.42%,12.314B,1.015B,1.015B,1.015B,354.783M
9,2022-09-27 10:25:03,Select DOGE-USDDOGE-USD,Dogecoin USD,0.062040,+0.000292,+0.47%,8.231B,321.702M,321.702M,321.702M,132.671B
10,2022-09-27 10:25:03,Select DOT-USDDOT-USD,Polkadot USD,6.6778,+0.3637,+5.76%,7.485B,397.672M,397.672M,397.672M,1.121B
11,2022-09-27 10:25:03,Select DAI-USDDAI-USD,Dai USD,1.0000,+0.0001,+0.01%,6.92B,340.038M,340.038M,340.038M,6.92B
12,2022-09-27 10:25:04,Select MATIC-USDMATIC-USD,Polygon USD,0.768834,+0.023759,+3.19%,6.715B,393.547M,393.547M,393.547M,8.734B
13,2022-09-27 10:25:04,Select SHIB-USDSHIB-USD,Shiba Inu USD,0.000011,+0.000000,+1.29%,6.191B,266.825M,266.825M,266.825M,549.063T
14,2022-09-27 10:25:04,Select WTRX-USDWTRX-USD,Wrapped TRON USD,0.060288,+0.000900,+1.52%,6.13B,1.542M,1.542M,1.542M,101.676B
15,2022-09-27 10:25:04,Select HEX-USDHEX-USD,HEX USD,0.033071,-0.000286,-0.86%,5.735B,7.734M,7.734M,7.734M,173.411B
16,2022-09-27 10:25:04,Select TRX-USDTRX-USD,TRON USD,0.060312,+0.000816,+1.37%,5.57B,372.715M,372.715M,372.715M,92.352B
17,2022-09-27 10:25:04,Select AVAX-USDAVAX-USD,Avalanche USD,17.85,+0.46,+2.62%,5.281B,202.652M,202.652M,202.652M,295.896M
18,2022-09-27 10:25:05,Select WBTC-USDWBTC-USD,Wrapped Bitcoin USD,"19,728.89",+823.68,+4.36%,4.828B,146.44M,146.44M,146.44M,"244,707"
19,2022-09-27 10:25:05,Select UNI1-USDUNI1-USD,Uniswap USD,6.3153,+0.6213,+10.91%,4.814B,137.381M,137.381M,137.381M,762.209M
20,2022-09-27 10:25:05,Select STETH-USDSTETH-USD,Lido Staked ETH USD,"1,356.71",+57.26,+4.41%,4.732B,12.136M,12.136M,12.136M,3.488M
21,2022-09-27 10:25:05,Select YOUC-USDYOUC-USD,yOUcash USD,0.511407,-0.000019,-0.00%,4.407B,"859,826","859,826","859,826",8.617B
22,2022-09-27 10:25:05,Select LEO-USDLEO-USD,UNUS SED LEO USD,4.4933,+0.4033,+9.86%,4.286B,3.464M,3.464M,3.464M,953.954M
23,2022-09-27 10:25:06,Select ATOM-USDATOM-USD,Cosmos USD,14.16,-0.09,-0.63%,4.055B,669.73M,669.73M,669.73M,286.37M
24,2022-09-27 10:25:06,Select LINK-USDLINK-USD,Chainlink USD,8.0536,+0.1860,+2.36%,3.959B,601.052M,601.052M,601.052M,491.6M
25,2022-09-27 10:25:06,Select ETC-USDETC-USD,Ethereum Classic USD,28.84,+0.36,+1.27%,3.953B,483.831M,483.831M,483.831M,137.076M
26,2022-09-27 10:25:06,Select LTC-USDLTC-USD,Litecoin USD,54.82,+1.78,+3.35%,3.907B,485.236M,485.236M,485.236M,71.258M
27,2022-09-27 10:25:06,Select FTT-USDFTT-USD,FTX Token USD,24.66,+1.01,+4.26%,3.304B,91.864M,91.864M,91.864M,133.975M
28,2022-09-27 10:25:07,Select NEAR-USDNEAR-USD,NEAR Protocol USD,3.7502,+0.0743,+2.02%,2.952B,205.545M,205.545M,205.545M,787.2M
29,2022-09-27 10:25:07,Select CRO-USDCRO-USD,Cronos USD,0.116866,+0.002189,+1.91%,2.952B,29.374M,29.374M,29.374M,25.263B
30,2022-09-27 10:25:07,Select XLM-USDXLM-USD,Stellar USD,0.115619,-0.002353,-1.99%,2.943B,161.055M,161.055M,161.055M,25.457B
31,2022-09-27 10:25:07,Select XMR-USDXMR-USD,Monero USD,149.54,+8.14,+5.75%,2.719B,73.526M,73.526M,73.526M,18.18M
32,2022-09-27 10:25:07,Select ALGO-USDALGO-USD,Algorand USD,0.370413,-0.014684,-3.81%,2.567B,207.696M,207.696M,207.696M,6.931B
33,2022-09-27 10:25:07,Select BCH-USDBCH-USD,Bitcoin Cash USD,119.14,+4.70,+4.10%,2.286B,263.492M,263.492M,263.492M,19.185M
34,2022-09-27 10:25:08,Select BTCB-USDBTCB-USD,Bitcoin BEP2 USD,"19,705.18",+829.14,+4.39%,2.076B,6.409M,6.409M,6.409M,"105,361"
