,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-23 09:00:51,BTC-USD,Bitcoin USD,"19,208.94",+35.41,+0.18%,368.557B,15.99B,15.99B,15.99B,19.187M
1,2022-10-23 09:00:53,ETH-USD,Ethereum USD,"1,312.08",+10.48,+0.80%,160.565B,7.173B,7.173B,7.173B,122.374M
2,2022-10-23 09:00:53,USDT-USD,Tether USD,1.0001,-0.0000,-0.00%,68.457B,23.994B,23.994B,23.994B,68.453B
3,2022-10-23 09:00:53,USDC-USD,USD Coin USD,1.0000,-0.0000,-0.00%,43.928B,1.928B,1.928B,1.928B,43.928B
4,2022-10-23 09:00:53,BNB-USD,BNB USD,270.54,+0.94,+0.35%,43.281B,388.436M,388.436M,388.436M,159.981M
5,2022-10-23 09:00:54,XRP-USD,XRP USD,0.462842,+0.000872,+0.19%,23.09B,866.169M,866.169M,866.169M,49.887B
6,2022-10-23 09:00:54,BUSD-USD,Binance USD USD,1.0006,-0.0007,-0.07%,21.641B,3.414B,3.414B,3.414B,21.628B
7,2022-10-23 09:00:54,ADA-USD,Cardano USD,0.352276,+0.001094,+0.31%,12.085B,346.583M,346.583M,346.583M,34.305B
8,2022-10-23 09:00:54,SOL-USD,Solana USD,28.06,-0.05,-0.18%,10.057B,463.927M,463.927M,463.927M,358.375M
9,2022-10-23 09:00:54,DOGE-USD,Dogecoin USD,0.059758,-0.000042,-0.07%,7.928B,155.678M,155.678M,155.678M,132.671B
10,2022-10-23 09:00:54,MATIC-USD,Polygon USD,0.832865,+0.000273,+0.03%,7.275B,227.65M,227.65M,227.65M,8.734B
11,2022-10-23 09:00:54,DOT-USD,Polkadot USD,5.8374,-0.0003,-0.01%,6.591B,203.063M,203.063M,203.063M,1.129B
12,2022-10-23 09:00:55,WTRX-USD,Wrapped TRON USD,0.061720,+0.000143,+0.23%,6.275B,"169,368","169,368","169,368",101.676B
13,2022-10-23 09:00:55,DAI-USD,Dai USD,0.999709,-0.000456,-0.05%,6.211B,192.651M,192.651M,192.651M,6.213B
14,2022-10-23 09:00:55,HEX-USD,HEX USD,0.033429,+0.001629,+5.12%,5.797B,5.054M,5.054M,5.054M,173.411B
15,2022-10-23 09:00:55,TRX-USD,TRON USD,0.061848,+0.000403,+0.66%,5.708B,254.124M,254.124M,254.124M,92.291B
16,2022-10-23 09:00:55,SHIB-USD,Shiba Inu USD,0.000010,-0.000000,-0.06%,5.503B,95.654M,95.654M,95.654M,549.063T
17,2022-10-23 09:00:55,WBTC-USD,Wrapped Bitcoin USD,"19,200.08",+38.74,+0.20%,4.704B,70.592M,70.592M,70.592M,"244,980"
18,2022-10-23 09:00:56,UNI7083-USD,Uniswap USD,6.1134,+0.0969,+1.61%,4.66B,70.815M,70.815M,70.815M,762.209M
19,2022-10-23 09:00:56,AVAX-USD,Avalanche USD,15.69,-0.12,-0.73%,4.657B,126.848M,126.848M,126.848M,296.769M
20,2022-10-23 09:00:56,STETH-USD,Lido Staked ETH USD,"1,305.91",+9.68,+0.75%,4.555B,2.426M,2.426M,2.426M,3.488M
21,2022-10-23 09:00:56,LEO-USD,UNUS SED LEO USD,4.0980,+0.0340,+0.84%,3.909B,5.114M,5.114M,5.114M,953.954M
22,2022-10-23 09:00:56,LTC-USD,Litecoin USD,52.18,+0.50,+0.97%,3.728B,301.237M,301.237M,301.237M,71.445M
23,2022-10-23 09:00:56,LINK-USD,Chainlink USD,6.8774,+0.0616,+0.90%,3.381B,209.355M,209.355M,209.355M,491.6M
24,2022-10-23 09:00:57,ATOM-USD,Cosmos USD,11.69,-0.02,-0.18%,3.348B,130.219M,130.219M,130.219M,286.37M
25,2022-10-23 09:00:57,ETC-USD,Ethereum Classic USD,23.16,+1.06,+4.80%,3.185B,399.422M,399.422M,399.422M,137.51M
26,2022-10-23 09:00:57,FTT-USD,FTX Token USD,22.60,+0.14,+0.62%,3.011B,26.148M,26.148M,26.148M,133.261M
27,2022-10-23 09:00:57,XLM-USD,Stellar USD,0.111098,+0.000336,+0.30%,2.845B,50.214M,50.214M,50.214M,25.607B
28,2022-10-23 09:00:57,CRO-USD,Cronos USD,0.105118,-0.001016,-0.96%,2.656B,21.717M,21.717M,21.717M,25.263B
29,2022-10-23 09:00:57,XMR-USD,Monero USD,142.57,+1.38,+0.98%,2.594B,49.696M,49.696M,49.696M,18.191M
30,2022-10-23 09:00:58,NEAR-USD,NEAR Protocol USD,2.9430,+0.0447,+1.54%,2.396B,118.015M,118.015M,118.015M,814.14M
31,2022-10-23 09:00:58,ALGO-USD,Algorand USD,0.313219,-0.000171,-0.05%,2.21B,34.935M,34.935M,34.935M,7.057B
32,2022-10-23 09:00:58,QNT-USD,Quant USD,175.09,-11.36,-6.09%,2.114B,114.148M,114.148M,114.148M,12.073M
33,2022-10-23 09:00:58,BCH-USD,Bitcoin Cash USD,108.62,+1.35,+1.26%,2.086B,181.233M,181.233M,181.233M,19.208M
34,2022-10-23 09:00:58,BTCB-USD,Bitcoin BEP2 USD,"19,244.75",+101.03,+0.53%,2.029B,"455,395","455,395","455,395","105,454"
35,2022-10-23 09:00:58,TON11419-USD,Toncoin USD,1.3793,-0.0258,-1.84%,1.685B,5.163M,5.163M,5.163M,1.221B
36,2022-10-23 09:00:59,VET-USD,VeChain USD,0.022642,+0.000150,+0.67%,1.642B,34.073M,34.073M,34.073M,72.511B
37,2022-10-23 09:00:59,LUNC-USD,Terra Classic USD,0.000233,-0.000006,-2.41%,1.535B,137.031M,137.031M,137.031M,6.589T
38,2022-10-23 09:00:59,FLOW-USD,Flow USD,1.4624,+0.0055,+0.38%,1.515B,17.58M,17.58M,17.58M,1.036B
39,2022-10-23 09:00:59,FIL-USD,Filecoin USD,4.9695,+0.0117,+0.24%,1.51B,57.674M,57.674M,57.674M,303.804M
40,2022-10-23 09:00:59,HBAR-USD,Hedera USD,0.059742,+0.000150,+0.25%,1.372B,21.354M,21.354M,21.354M,22.968B
41,2022-10-23 09:01:00,APE18876-USD,ApeCoin USD,4.4711,-0.0678,-1.49%,1.372B,109.658M,109.658M,109.658M,306.875M
42,2022-10-23 09:01:00,FRAX-USD,Frax USD,0.993407,-0.003819,-0.38%,1.356B,1.624M,1.624M,1.624M,1.365B
43,2022-10-23 09:01:00,HT-USD,Huobi Token USD,8.7856,+1.0460,+13.51%,1.347B,55.762M,55.762M,55.762M,153.358M
44,2022-10-23 09:01:00,ICP-USD,Internet Computer USD,4.9099,+0.0068,+0.14%,1.32B,21.906M,21.906M,21.906M,268.796M
45,2022-10-23 09:01:00,EGLD-USD,Elrond USD,54.70,+0.14,+0.25%,1.291B,42.128M,42.128M,42.128M,23.594M
46,2022-10-23 09:01:00,XCN18679-USD,Chain USD,0.060063,-0.004748,-7.33%,1.29B,15.852M,15.852M,15.852M,21.473B
47,2022-10-23 09:01:01,XTZ-USD,Tezos USD,1.3370,-0.0054,-0.40%,1.221B,10.986M,10.986M,10.986M,913.527M
48,2022-10-23 09:01:01,APT21794-USD,Aptos USD,9.1062,+1.5132,+19.93%,1.184B,1.038B,1.038B,1.038B,130M
49,2022-10-23 09:01:01,WBNB-USD,Wrapped BNB USD,271.48,+1.56,+0.58%,1.165B,24.186M,24.186M,24.186M,4.29M
50,2022-10-23 09:01:01,AAVE-USD,Aave USD,82.05,-1.57,-1.88%,1.156B,75.982M,75.982M,75.982M,14.093M
51,2022-10-23 09:01:01,MANA-USD,Decentraland USD,0.611880,-0.003192,-0.52%,1.135B,64.131M,64.131M,64.131M,1.855B
52,2022-10-23 09:01:02,SAND-USD,The Sandbox USD,0.743758,-0.000648,-0.09%,1.115B,94.26M,94.26M,94.26M,1.499B
53,2022-10-23 09:01:02,CHZ-USD,Chiliz USD,0.182728,-0.002686,-1.45%,1.097B,162.299M,162.299M,162.299M,6.005B
54,2022-10-23 09:01:02,EOS-USD,EOS USD,1.0684,+0.0049,+0.46%,1.073B,152.446M,152.446M,152.446M,1.004B
55,2022-10-23 09:01:02,THETA-USD,Theta Network USD,0.999,+0.002,+0.16%,999M,12.226M,12.226M,12.226M,1B
56,2022-10-23 09:01:02,MKR-USD,Maker USD,994.58,-25.13,-2.46%,972.334M,35.374M,35.374M,35.374M,"977,631"
57,2022-10-23 09:01:03,KCS-USD,KuCoin Token USD,9.6321,+0.1057,+1.11%,947.6M,"755,596","755,596","755,596",98.38M
58,2022-10-23 09:01:03,USDP-USD,Pax Dollar USD,0.995954,-0.003464,-0.35%,941.817M,11.551M,11.551M,11.551M,945.643M
59,2022-10-23 09:01:03,OKB-USD,OKB USD,15.66,+0.20,+1.33%,939.421M,13.577M,13.577M,13.577M,60M
60,2022-10-23 09:01:03,BSV-USD,Bitcoin SV USD,46.92,+0.39,+0.83%,900.937M,70.324M,70.324M,70.324M,19.2M
61,2022-10-23 09:01:03,TUSD-USD,TrueUSD USD,0.999997,+0.000239,+0.02%,885.592M,29.436M,29.436M,29.436M,885.595M
62,2022-10-23 09:01:04,BIT11221-USD,BitDAO USD,0.421446,-0.002162,-0.51%,881.222M,8.003M,8.003M,8.003M,2.091B
63,2022-10-23 09:01:04,AXS-USD,Axie Infinity USD,8.9330,-0.2529,-2.75%,865.098M,99.551M,99.551M,99.551M,96.842M
64,2022-10-23 09:01:04,ZEC-USD,Zcash USD,52.50,+0.27,+0.51%,815.806M,36.294M,36.294M,36.294M,15.538M
65,2022-10-23 09:01:04,BTTOLD-USD,BitTorrent USD,0.000757,+0.000121,+18.96%,749.558M,"206,945","206,945","206,945",990B
66,2022-10-23 09:01:05,HBTC-USD,Huobi BTC USD,"19,211.93",-23.71,-0.12%,748.679M,"51,972","51,972","51,972","38,969"
67,2022-10-23 09:01:05,USDD-USD,USDD USD,0.997856,-0.000297,-0.03%,723.777M,43.068M,43.068M,43.068M,725.332M
68,2022-10-23 09:01:05,BTT-USD,BitTorrent-New USD,0.00000077,+0.00000000,+0.28%,723.468M,14.567M,14.567M,14.567M,942.69T
69,2022-10-23 09:01:05,XEC-USD,eCash USD,0.000037,+0.000000,+0.89%,701.541M,14.335M,14.335M,14.335M,19.205T
70,2022-10-23 09:01:05,ETHW-USD,EthereumPoW USD,6.5350,+0.3940,+6.42%,698.408M,62.856M,62.856M,62.856M,106.872M
71,2022-10-23 09:01:06,MIOTA-USD,IOTA USD,0.246785,-0.001040,-0.42%,685.948M,4.013M,4.013M,4.013M,2.78B
72,2022-10-23 09:01:06,SNX-USD,Synthetix USD,2.2107,-0.0056,-0.25%,667.05M,21.827M,21.827M,21.827M,301.743M
73,2022-10-23 09:01:06,USDN-USD,Neutrino USD USD,0.978348,-0.000675,-0.07%,665.537M,"252,549","252,549","252,549",680.266M
74,2022-10-23 09:01:06,CAKE-USD,PancakeSwap USD,4.3873,+0.0172,+0.39%,642.5M,18.63M,18.63M,18.63M,146.447M
75,2022-10-23 09:01:06,NEO-USD,Neo USD,8.0211,+0.1749,+2.23%,565.797M,16.845M,16.845M,16.845M,70.539M
