,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-21 09:14:34,BTC-USD,Bitcoin USD,"19,047.14",+53.75,+0.28%,365.418B,23.933B,23.933B,23.933B,19.185M
1,2022-10-21 09:14:34,ETH-USD,Ethereum USD,"1,284.84",+8.07,+0.63%,157.231B,8.697B,8.697B,8.697B,122.374M
2,2022-10-21 09:14:35,USDT-USD,Tether USD,1.0000,-0.0000,-0.00%,68.454B,32.448B,32.448B,32.448B,68.453B
3,2022-10-21 09:14:35,USDC-USD,USD Coin USD,1.0001,+0.0001,+0.01%,43.958B,2.634B,2.634B,2.634B,43.953B
4,2022-10-21 09:14:35,BNB-USD,BNB USD,267.90,-2.06,-0.76%,43.133B,529.224M,529.224M,529.224M,161.001M
5,2022-10-21 09:14:35,XRP-USD,XRP USD,0.446085,-0.013115,-2.86%,22.254B,1.741B,1.741B,1.741B,49.887B
6,2022-10-21 09:14:35,BUSD-USD,Binance USD USD,1.0005,+0.0006,+0.06%,21.639B,5.391B,5.391B,5.391B,21.628B
7,2022-10-21 09:14:35,ADA-USD,Cardano USD,0.338213,-0.011018,-3.16%,11.6B,501.896M,501.896M,501.896M,34.297B
8,2022-10-21 09:14:36,SOL-USD,Solana USD,27.95,-0.69,-2.41%,10.012B,810.019M,810.019M,810.019M,358.245M
9,2022-10-21 09:14:36,DOGE-USD,Dogecoin USD,0.059170,+0.000584,+1.00%,7.85B,240.593M,240.593M,240.593M,132.671B
10,2022-10-21 09:14:36,MATIC-USD,Polygon USD,0.806116,-0.025098,-3.02%,7.041B,381.558M,381.558M,381.558M,8.734B
11,2022-10-21 09:14:36,DOT-USD,Polkadot USD,5.8483,-0.1751,-2.91%,6.599B,218.038M,218.038M,218.038M,1.128B
12,2022-10-21 09:14:36,WTRX-USD,Wrapped TRON USD,0.062720,+0.000991,+1.61%,6.377B,"421,791","421,791","421,791",101.676B
13,2022-10-21 09:14:36,DAI-USD,Dai USD,0.999897,-0.000191,-0.02%,6.255B,193.209M,193.209M,193.209M,6.255B
14,2022-10-21 09:14:37,TRX-USD,TRON USD,0.062781,+0.001131,+1.83%,5.795B,309.006M,309.006M,309.006M,92.298B
15,2022-10-21 09:14:37,HEX-USD,HEX USD,0.031723,-0.000034,-0.11%,5.501B,3.252M,3.252M,3.252M,173.411B
16,2022-10-21 09:14:37,SHIB-USD,Shiba Inu USD,0.00000992,+0.00000008,+0.81%,5.449B,157.335M,157.335M,157.335M,549.063T
17,2022-10-21 09:14:37,WBTC-USD,Wrapped Bitcoin USD,"19,039.84",+46.62,+0.25%,4.664B,80.522M,80.522M,80.522M,"244,980"
18,2022-10-21 09:14:37,UNI7083-USD,Uniswap USD,6.0724,-0.3730,-5.79%,4.628B,134.392M,134.392M,134.392M,762.209M
