,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-11-15 11:58:00,BTC-USD,Bitcoin USD,"16,806.46",+661.26,+4.10%,322.81B,48.43B,48.43B,48.43B,19.208M
1,2022-11-15 11:58:02,ETH-USD,Ethereum USD,"1,255.22",+62.33,+5.22%,153.606B,14.415B,14.415B,14.415B,122.374M
2,2022-11-15 11:58:03,USDT-USD,Tether USD,0.998947,+0.000292,+0.03%,65.989B,63.126B,63.126B,63.126B,66.059B
3,2022-11-15 11:58:03,BNB-USD,BNB USD,279.79,+8.92,+3.29%,44.76B,1.485B,1.485B,1.485B,159.974M
4,2022-11-15 11:58:03,USDC-USD,USD Coin USD,1.0002,+0.0000,+0.00%,44.122B,3.73B,3.73B,3.73B,44.113B
5,2022-11-15 11:58:03,BUSD-USD,Binance USD USD,1.0003,+0.0000,+0.00%,23.46B,10.026B,10.026B,10.026B,23.453B
6,2022-11-15 11:58:03,XRP-USD,XRP USD,0.369788,+0.038062,+11.47%,18.575B,2.392B,2.392B,2.392B,50.232B
7,2022-11-15 11:58:03,DOGE-USD,Dogecoin USD,0.086713,+0.004510,+5.49%,11.504B,1.117B,1.117B,1.117B,132.671B
8,2022-11-15 11:58:04,ADA-USD,Cardano USD,0.333866,+0.012313,+3.83%,11.486B,432.435M,432.435M,432.435M,34.402B
9,2022-11-15 11:58:04,MATIC-USD,Polygon USD,0.933251,+0.063383,+7.29%,8.151B,904.688M,904.688M,904.688M,8.734B
10,2022-11-15 11:58:04,DOT-USD,Polkadot USD,5.8729,+0.3438,+6.22%,6.679B,230.211M,230.211M,230.211M,1.137B
11,2022-11-15 11:58:04,DAI-USD,Dai USD,1.0004,+0.0001,+0.01%,5.937B,403.497M,403.497M,403.497M,5.935B
12,2022-11-15 11:58:04,HEX-USD,HEX USD,0.033414,+0.001736,+5.48%,5.794B,6.464M,6.464M,6.464M,173.411B
13,2022-11-15 11:58:04,SOL-USD,Solana USD,14.22,+1.14,+8.72%,5.15B,1.317B,1.317B,1.317B,362.274M
14,2022-11-15 11:58:05,WTRX-USD,Wrapped TRON USD,0.050427,+0.002155,+4.46%,5.127B,17.639M,17.639M,17.639M,101.676B
15,2022-11-15 11:58:05,SHIB-USD,Shiba Inu USD,0.00000917,+0.00000036,+4.08%,5.034B,252.529M,252.529M,252.529M,549.063T
16,2022-11-15 11:58:05,TRX-USD,TRON USD,0.050287,+0.002285,+4.76%,4.637B,979.563M,979.563M,979.563M,92.202B
17,2022-11-15 11:58:05,UNI7083-USD,Uniswap USD,6.0129,+0.5184,+9.44%,4.583B,216.661M,216.661M,216.661M,762.209M
18,2022-11-15 11:58:05,STETH-USD,Lido Staked ETH USD,"1,217.56",+38.91,+3.30%,4.247B,"503,744","503,744","503,744",3.488M
19,2022-11-15 11:58:05,LTC-USD,Litecoin USD,57.98,+1.88,+3.35%,4.152B,778.146M,778.146M,778.146M,71.614M
20,2022-11-15 11:58:06,WBTC-USD,Wrapped Bitcoin USD,"16,763.08",+654.00,+4.06%,3.99B,132.035M,132.035M,132.035M,"238,013"
21,2022-11-15 11:58:06,AVAX-USD,Avalanche USD,13.28,+0.97,+7.88%,3.988B,209.651M,209.651M,209.651M,300.391M
22,2022-11-15 11:58:06,LEO-USD,UNUS SED LEO USD,3.8705,-0.0202,-0.52%,3.692B,4.398M,4.398M,4.398M,953.954M
23,2022-11-15 11:58:06,LINK-USD,Chainlink USD,6.2991,+0.4778,+8.21%,3.097B,435.505M,435.505M,435.505M,491.6M
24,2022-11-15 11:58:06,ATOM-USD,Cosmos USD,10.45,+0.65,+6.65%,2.993B,203.118M,203.118M,203.118M,286.37M
25,2022-11-15 11:58:06,ETC-USD,Ethereum Classic USD,20.43,+1.17,+6.07%,2.818B,298.886M,298.886M,298.886M,137.9M
26,2022-11-15 11:58:07,XMR-USD,Monero USD,129.76,+4.23,+3.37%,2.362B,86.077M,86.077M,86.077M,18.201M
27,2022-11-15 11:58:07,XLM-USD,Stellar USD,0.091506,+0.006362,+7.47%,2.348B,118.02M,118.02M,118.02M,25.661B
28,2022-11-15 11:58:07,TON11419-USD,Toncoin USD,1.6782,+0.0566,+3.49%,2.05B,9.677M,9.677M,9.677M,1.221B
29,2022-11-15 11:58:07,BCH-USD,Bitcoin Cash USD,104.23,+5.57,+5.65%,2.004B,264.969M,264.969M,264.969M,19.229M
30,2022-11-15 11:58:07,ALGO-USD,Algorand USD,0.262742,+0.020227,+8.34%,1.866B,168.546M,168.546M,168.546M,7.101B
31,2022-11-15 11:58:08,CRO-USD,Cronos USD,0.072203,+0.012989,+21.93%,1.824B,236.235M,236.235M,236.235M,25.263B
32,2022-11-15 11:58:08,BTCB-USD,Bitcoin BEP2 USD,"16,772.17",+636.96,+3.95%,1.768B,12.775M,12.775M,12.775M,"105,434"
33,2022-11-15 11:58:08,NEAR-USD,NEAR Protocol USD,1.9725,+0.1332,+7.24%,1.631B,143.63M,143.63M,143.63M,826.99M
34,2022-11-15 11:58:08,QNT-USD,Quant USD,119.59,+21.18,+21.53%,1.444B,97.047M,97.047M,97.047M,12.073M
35,2022-11-15 11:58:08,VET-USD,VeChain USD,0.019356,+0.001091,+5.97%,1.404B,73.156M,73.156M,73.156M,72.511B
36,2022-11-15 11:58:09,FIL-USD,Filecoin USD,4.3643,+0.1951,+4.68%,1.393B,149.85M,149.85M,149.85M,319.197M
37,2022-11-15 11:58:09,FLOW-USD,Flow USD,1.2170,+0.0710,+6.20%,1.261B,31.014M,31.014M,31.014M,1.036B
38,2022-11-15 11:58:09,CHZ-USD,Chiliz USD,0.200673,+0.016018,+8.67%,1.213B,629.792M,629.792M,629.792M,6.045B
39,2022-11-15 11:58:09,FRAX-USD,Frax USD,0.993464,+0.015219,+1.56%,1.17B,4.473M,4.473M,4.473M,1.178B
40,2022-11-15 11:58:09,OKB-USD,OKB USD,18.86,+1.40,+7.99%,1.132B,18.48M,18.48M,18.48M,60M
41,2022-11-15 11:58:10,HBAR-USD,Hedera USD,0.048239,+0.004233,+9.62%,1.108B,35.383M,35.383M,35.383M,22.968B
42,2022-11-15 11:58:10,ICP-USD,Internet Computer USD,4.0246,+0.2680,+7.13%,1.1B,39.646M,39.646M,39.646M,273.428M
43,2022-11-15 11:58:10,WBNB-USD,Wrapped BNB USD,280.06,+9.19,+3.39%,1.067B,187.071M,187.071M,187.071M,3.81M
44,2022-11-15 11:58:10,XCN18679-USD,Chain USD,0.049109,+0.001261,+2.64%,1.055B,15.889M,15.889M,15.889M,21.473B
45,2022-11-15 11:58:10,EGLD-USD,MultiversX (Elrond) USD,44.42,+2.54,+6.08%,1.052B,41.683M,41.683M,41.683M,23.69M
46,2022-11-15 11:58:11,LUNC-USD,Terra Classic USD,0.000174,+0.000012,+7.41%,1.048B,146.042M,146.042M,146.042M,6.012T
47,2022-11-15 11:58:11,EOS-USD,EOS USD,0.919330,+0.058388,+6.78%,987.543M,174.945M,174.945M,174.945M,1.074B
48,2022-11-15 11:58:11,TWT-USD,Trust Wallet Token USD,2.2988,+0.2322,+11.24%,957.78M,555.733M,555.733M,555.733M,416.65M
49,2022-11-15 11:58:11,USDP-USD,Pax Dollar USD,1.0008,+0.0124,+1.26%,946.385M,5.485M,5.485M,5.485M,945.643M
50,2022-11-15 11:58:12,XTZ-USD,Tezos USD,1.0194,+0.0605,+6.31%,934.035M,25.241M,25.241M,25.241M,916.289M
51,2022-11-15 11:58:12,THETA-USD,Theta Network USD,0.906895,+0.061778,+7.31%,906.895M,26.951M,26.951M,26.951M,1B
52,2022-11-15 11:58:12,APE18876-USD,ApeCoin USD,2.9411,+0.2580,+9.62%,902.538M,167.474M,167.474M,167.474M,306.875M
53,2022-11-15 11:58:12,SAND-USD,The Sandbox USD,0.592489,+0.028292,+5.01%,888.419M,225.852M,225.852M,225.852M,1.499B
54,2022-11-15 11:58:12,TUSD-USD,TrueUSD USD,1.0009,+0.0012,+0.12%,864.072M,50.092M,50.092M,50.092M,863.31M
55,2022-11-15 11:58:13,AAVE-USD,Aave USD,59.29,+4.58,+8.37%,835.544M,111.389M,111.389M,111.389M,14.093M
56,2022-11-15 11:58:13,MANA-USD,Decentraland USD,0.444045,+0.021749,+5.15%,823.742M,130.872M,130.872M,130.872M,1.855B
57,2022-11-15 11:58:13,GUSD-USD,Gemini Dollar USD,1.0063,+0.0008,+0.08%,796.41M,"756,908","756,908","756,908",791.398M
58,2022-11-15 11:58:13,BSV-USD,Bitcoin SV USD,39.85,+1.85,+4.86%,766.161M,67.606M,67.606M,67.606M,19.225M
59,2022-11-15 11:58:14,HT-USD,Huobi Token USD,4.9920,+0.3728,+8.07%,765.566M,17.269M,17.269M,17.269M,153.358M
60,2022-11-15 11:58:14,KCS-USD,KuCoin Token USD,7.6709,+0.0609,+0.80%,754.658M,7.286M,7.286M,7.286M,98.38M
61,2022-11-15 11:58:14,USDD-USD,USDD USD,0.983337,+0.004065,+0.42%,713.246M,82.551M,82.551M,82.551M,725.332M
62,2022-11-15 11:58:14,AXS-USD,Axie Infinity USD,7.2739,-0.0384,-0.53%,699.712M,175.233M,175.233M,175.233M,96.194M
63,2022-11-15 11:58:14,MKR-USD,Maker USD,699.47,+27.97,+4.17%,683.82M,29.218M,29.218M,29.218M,"977,631"
64,2022-11-15 11:58:15,HBTC-USD,Huobi BTC USD,"16,855.79",+668.43,+4.13%,656.862M,1.316M,1.316M,1.316M,"38,969"
