,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-11-01 12:02:17,BTC-USD,Bitcoin USD,"20,498.07",-27.53,-0.13%,393.46B,46.971B,46.971B,46.971B,19.195M
1,2022-11-01 12:02:19,ETH-USD,Ethereum USD,"1,587.35",+4.12,+0.26%,194.25B,18.929B,18.929B,18.929B,122.374M
2,2022-11-01 12:02:19,USDT-USD,Tether USD,0.999852,-0.000358,-0.04%,69.41B,67.273B,67.273B,67.273B,69.42B
3,2022-11-01 12:02:20,BNB-USD,BNB USD,330.22,+18.70,+6.00%,52.827B,2.267B,2.267B,2.267B,159.978M
4,2022-11-01 12:02:20,USDC-USD,USD Coin USD,0.999952,-0.000122,-0.01%,43.429B,5.796B,5.796B,5.796B,43.431B
5,2022-11-01 12:02:20,XRP-USD,XRP USD,0.459540,+0.003527,+0.77%,23.016B,1.41B,1.41B,1.41B,50.085B
6,2022-11-01 12:02:20,BUSD-USD,Binance USD USD,0.999860,-0.000030,-0.00%,21.392B,8.209B,8.209B,8.209B,21.395B
7,2022-11-01 12:02:20,DOGE-USD,Dogecoin USD,0.127586,+0.005334,+4.36%,16.927B,5.352B,5.352B,5.352B,132.671B
8,2022-11-01 12:02:21,ADA-USD,Cardano USD,0.407080,+0.003386,+0.84%,13.975B,549.943M,549.943M,549.943M,34.331B
9,2022-11-01 12:02:21,SOL-USD,Solana USD,32.66,-0.13,-0.40%,11.735B,1.111B,1.111B,1.111B,359.333M
10,2022-11-01 12:02:21,MATIC-USD,Polygon USD,0.904643,-0.002518,-0.28%,7.901B,349.339M,349.339M,349.339M,8.734B
11,2022-11-01 12:02:21,DOT-USD,Polkadot USD,6.6361,-0.1267,-1.87%,7.511B,343.605M,343.605M,343.605M,1.132B
12,2022-11-01 12:02:21,HEX-USD,HEX USD,0.043111,-0.000759,-1.73%,7.476B,5.731M,5.731M,5.731M,173.411B
13,2022-11-01 12:02:22,SHIB-USD,Shiba Inu USD,0.000012,+0.000000,+2.54%,6.826B,794.871M,794.871M,794.871M,549.063T
14,2022-11-01 12:02:22,WTRX-USD,Wrapped TRON USD,0.063205,+0.000362,+0.58%,6.426B,"592,984","592,984","592,984",101.676B
15,2022-11-01 12:02:22,DAI-USD,Dai USD,0.999905,+0.000057,+0.01%,6.137B,324.619M,324.619M,324.619M,6.138B
16,2022-11-01 12:02:22,TRX-USD,TRON USD,0.063268,+0.000456,+0.73%,5.837B,344.208M,344.208M,344.208M,92.259B
17,2022-11-01 12:02:22,AVAX-USD,Avalanche USD,19.14,+0.45,+2.39%,5.714B,511.249M,511.249M,511.249M,298.546M
18,2022-11-01 12:02:22,STETH-USD,Lido Staked ETH USD,"1,583.22",+3.41,+0.22%,5.522B,1.49M,1.49M,1.49M,3.488M
19,2022-11-01 12:02:23,UNI7083-USD,Uniswap USD,6.9955,+0.1355,+1.97%,5.332B,163.957M,163.957M,163.957M,762.209M
20,2022-11-01 12:02:23,WBTC-USD,Wrapped Bitcoin USD,"20,505.45",-14.87,-0.07%,5.034B,119.784M,119.784M,119.784M,"245,479"
21,2022-11-01 12:02:23,LEO-USD,UNUS SED LEO USD,4.5894,+0.0775,+1.72%,4.378B,3.005M,3.005M,3.005M,953.954M
22,2022-11-01 12:02:23,ATOM-USD,Cosmos USD,14.29,+0.16,+1.16%,4.092B,372.011M,372.011M,372.011M,286.37M
23,2022-11-01 12:02:24,LTC-USD,Litecoin USD,55.01,-0.27,-0.49%,3.934B,521.174M,521.174M,521.174M,71.51M
24,2022-11-01 12:02:24,LINK-USD,Chainlink USD,7.8311,-0.1130,-1.42%,3.85B,644.327M,644.327M,644.327M,491.6M
25,2022-11-01 12:02:24,FTT-USD,FTX Token USD,26.25,+0.70,+2.73%,3.495B,103.379M,103.379M,103.379M,133.136M
26,2022-11-01 12:02:24,ETC-USD,Ethereum Classic USD,24.39,+0.05,+0.22%,3.358B,416.061M,416.061M,416.061M,137.672M
27,2022-11-01 12:02:24,CRO-USD,Cronos USD,0.113733,-0.001946,-1.68%,2.873B,34.354M,34.354M,34.354M,25.263B
28,2022-11-01 12:02:25,XLM-USD,Stellar USD,0.111068,-0.000093,-0.08%,2.845B,83.072M,83.072M,83.072M,25.613B
