,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-11-04 10:20:40,BTC-USD,Bitcoin USD,"20,296.08",-16.85,-0.08%,389.638B,43.11B,43.11B,43.11B,19.198M
1,2022-11-04 10:20:42,ETH-USD,Ethereum USD,"1,541.43",-2.47,-0.16%,188.63B,13.523B,13.523B,13.523B,122.374M
2,2022-11-04 10:20:43,USDT-USD,Tether USD,0.999983,-0.000030,-0.00%,69.35B,61.512B,61.512B,61.512B,69.351B
3,2022-11-04 10:20:43,BNB-USD,BNB USD,336.85,+14.67,+4.55%,53.888B,1.664B,1.664B,1.664B,159.977M
4,2022-11-04 10:20:43,USDC-USD,USD Coin USD,1.0001,-0.0001,-0.01%,42.132B,3.348B,3.348B,3.348B,42.129B
5,2022-11-04 10:20:43,XRP-USD,XRP USD,0.455425,+0.000240,+0.05%,22.81B,1.049B,1.049B,1.049B,50.085B
6,2022-11-04 10:20:43,BUSD-USD,Binance USD USD,0.999579,-0.000625,-0.06%,21.65B,7.546B,7.546B,7.546B,21.659B
7,2022-11-04 10:20:43,DOGE-USD,Dogecoin USD,0.119280,-0.012416,-9.43%,15.825B,2.691B,2.691B,2.691B,132.671B
8,2022-11-04 10:20:44,ADA-USD,Cardano USD,0.403052,+0.010688,+2.72%,13.837B,499.262M,499.262M,499.262M,34.332B
9,2022-11-04 10:20:44,SOL-USD,Solana USD,31.24,-0.12,-0.38%,11.218B,808.722M,808.722M,808.722M,359.081M
10,2022-11-04 10:20:44,MATIC-USD,Polygon USD,1.0257,+0.1223,+13.54%,8.959B,1.175B,1.175B,1.175B,8.734B
11,2022-11-04 10:20:44,DOT-USD,Polkadot USD,6.5438,+0.1535,+2.40%,7.414B,345.835M,345.835M,345.835M,1.133B
12,2022-11-04 10:20:44,HEX-USD,HEX USD,0.039134,+0.000382,+0.98%,6.786B,5.087M,5.087M,5.087M,173.411B
13,2022-11-04 10:20:44,SHIB-USD,Shiba Inu USD,0.000012,-0.000000,-2.40%,6.477B,392.804M,392.804M,392.804M,549.063T
14,2022-11-04 10:20:45,WTRX-USD,Wrapped TRON USD,0.061919,-0.000250,-0.40%,6.296B,"451,777","451,777","451,777",101.676B
15,2022-11-04 10:20:45,DAI-USD,Dai USD,1.0000,-0.0001,-0.01%,6.117B,239.316M,239.316M,239.316M,6.116B
