,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-11 08:40:30,BTC-USD,Bitcoin USD,"19,058.46",-368.37,-1.90%,365.459B,28.449B,28.449B,28.449B,19.176M
1,2022-10-11 08:40:30,ETH-USD,Ethereum USD,"1,280.17",-42.00,-3.18%,157.129B,9.363B,9.363B,9.363B,122.74M
2,2022-10-11 08:40:30,USDT-USD,Tether USD,1.0000,-0.0001,-0.01%,68.422B,39.661B,39.661B,39.661B,68.422B
3,2022-10-11 08:40:31,USDC-USD,USD Coin USD,1.0000,-0.0000,-0.00%,45.996B,3.364B,3.364B,3.364B,45.995B
4,2022-10-11 08:40:31,BNB-USD,BNB USD,269.45,-7.97,-2.87%,43.472B,694.297M,694.297M,694.297M,161.337M
5,2022-10-11 08:40:31,XRP-USD,XRP USD,0.494042,-0.038414,-7.21%,24.684B,2.444B,2.444B,2.444B,49.964B
6,2022-10-11 08:40:31,BUSD-USD,Binance USD USD,1.0006,+0.0002,+0.02%,21.64B,6.451B,6.451B,6.451B,21.628B
7,2022-10-11 08:40:31,ADA-USD,Cardano USD,0.393313,-0.029188,-6.91%,13.479B,624.543M,624.543M,624.543M,34.271B
8,2022-10-11 08:40:31,SOL-USD,Solana USD,31.52,-1.37,-4.16%,11.269B,687.845M,687.845M,687.845M,357.457M
9,2022-10-11 08:40:32,DOGE-USD,Dogecoin USD,0.058661,-0.003378,-5.45%,7.783B,295.885M,295.885M,295.885M,132.671B
10,2022-10-11 08:40:32,MATIC-USD,Polygon USD,0.805722,-0.021112,-2.55%,7.037B,344.556M,344.556M,344.556M,8.734B
11,2022-10-11 08:40:32,DOT-USD,Polkadot USD,6.1969,-0.2894,-4.46%,6.974B,207.226M,207.226M,207.226M,1.125B
12,2022-10-11 08:40:32,DAI-USD,Dai USD,0.999841,+0.000001,+0.00%,6.737B,246.871M,246.871M,246.871M,6.738B
13,2022-10-11 08:40:32,WTRX-USD,Wrapped TRON USD,0.062222,-0.000254,-0.41%,6.326B,1.796M,1.796M,1.796M,101.676B
14,2022-10-11 08:40:32,TRX-USD,TRON USD,0.062178,-0.000285,-0.46%,5.741B,566.411M,566.411M,566.411M,92.328B
15,2022-10-11 08:40:32,HEX-USD,HEX USD,0.032426,-0.001047,-3.13%,5.623B,5.433M,5.433M,5.433M,173.411B
16,2022-10-11 08:40:33,SHIB-USD,Shiba Inu USD,0.000010,-0.000001,-8.46%,5.546B,229.274M,229.274M,229.274M,549.063T
17,2022-10-11 08:40:33,UNI1-USD,Uniswap USD,6.4318,-0.1717,-2.60%,4.902B,79.029M,79.029M,79.029M,762.209M
18,2022-10-11 08:40:33,AVAX-USD,Avalanche USD,15.93,-0.98,-5.80%,4.718B,194.822M,194.822M,194.822M,296.145M
19,2022-10-11 08:40:33,WBTC-USD,Wrapped Bitcoin USD,"19,041.12",-389.71,-2.01%,4.656B,94.057M,94.057M,94.057M,"244,506"
20,2022-10-11 08:40:33,STETH-USD,Lido Staked ETH USD,"1,275.75",-36.53,-2.78%,4.449B,3.335M,3.335M,3.335M,3.488M
21,2022-10-11 08:40:33,YOUC-USD,yOUcash USD,0.511416,-0.000073,-0.01%,4.407B,"878,173","878,173","878,173",8.617B
22,2022-10-11 08:40:34,LEO-USD,UNUS SED LEO USD,4.0800,-0.0167,-0.41%,3.892B,2.059M,2.059M,2.059M,953.954M
23,2022-10-11 08:40:34,LTC-USD,Litecoin USD,51.93,-1.79,-3.33%,3.706B,401.065M,401.065M,401.065M,71.357M
24,2022-10-11 08:40:34,LINK-USD,Chainlink USD,7.2541,-0.3630,-4.77%,3.566B,396.532M,396.532M,396.532M,491.6M
25,2022-10-11 08:40:34,ATOM-USD,Cosmos USD,12.30,-0.90,-6.80%,3.524B,215.749M,215.749M,215.749M,286.37M
26,2022-10-11 08:40:34,ETC-USD,Ethereum Classic USD,24.06,-2.84,-10.54%,3.304B,568.06M,568.06M,568.06M,137.312M
27,2022-10-11 08:40:34,FTT-USD,FTX Token USD,23.42,-0.66,-2.75%,3.138B,59.965M,59.965M,59.965M,133.975M
28,2022-10-11 08:40:35,XLM-USD,Stellar USD,0.122195,-0.006821,-5.29%,3.123B,151.445M,151.445M,151.445M,25.557B
29,2022-10-11 08:40:35,CRO-USD,Cronos USD,0.102071,-0.004833,-4.52%,2.579B,29.565M,29.565M,29.565M,25.263B
30,2022-10-11 08:40:35,XMR-USD,Monero USD,140.98,-4.19,-2.89%,2.564B,72.01M,72.01M,72.01M,18.186M
31,2022-10-11 08:40:35,NEAR-USD,NEAR Protocol USD,3.1703,-0.3428,-9.76%,2.551B,199.599M,199.599M,199.599M,804.531M
32,2022-10-11 08:40:35,ALGO-USD,Algorand USD,0.313267,-0.024082,-7.14%,2.198B,96.511M,96.511M,96.511M,7.015B
33,2022-10-11 08:40:35,BCH-USD,Bitcoin Cash USD,110.37,-6.52,-5.58%,2.119B,198.268M,198.268M,198.268M,19.198M
34,2022-10-11 08:40:36,BTCB-USD,Bitcoin BEP2 USD,"19,046.40",-408.56,-2.10%,2.007B,3.19M,3.19M,3.19M,"105,375"
35,2022-10-11 08:40:36,QNT-USD,Quant USD,149.87,-5.94,-3.81%,1.809B,91.815M,91.815M,91.815M,12.073M
36,2022-10-11 08:40:36,LUNA1-USD,Terra Classic USD,0.000288,-0.000019,-6.32%,1.768B,484.364M,484.364M,484.364M,6.151T
37,2022-10-11 08:40:36,VET-USD,VeChain USD,0.022473,-0.000867,-3.71%,1.63B,57.418M,57.418M,57.418M,72.511B
38,2022-10-11 08:40:36,FLOW-USD,Flow USD,1.5559,-0.1475,-8.66%,1.612B,41.368M,41.368M,41.368M,1.036B
39,2022-10-11 08:40:37,APE3-USD,ApeCoin USD,5.1891,-0.0515,-0.98%,1.592B,121.185M,121.185M,121.185M,306.875M
40,2022-10-11 08:40:37,TONCOIN-USD,Toncoin USD,1.2677,-0.0467,-3.56%,1.548B,8.29M,8.29M,8.29M,1.221B
41,2022-10-11 08:40:37,FIL-USD,Filecoin USD,5.1184,-0.3062,-5.65%,1.519B,120.485M,120.485M,120.485M,296.788M
42,2022-10-11 08:40:37,XCN1-USD,Chain USD,0.068551,+0.000469,+0.69%,1.472B,4.914M,4.914M,4.914M,21.473B
43,2022-10-11 08:40:37,ICP-USD,Internet Computer USD,5.2655,-0.5837,-9.98%,1.404B,58.327M,58.327M,58.327M,266.561M
44,2022-10-11 08:40:38,FRAX-USD,Frax USD,0.990849,-0.004891,-0.49%,1.348B,"775,344","775,344","775,344",1.361B
