,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-05 16:37:44,BTC-USD,Bitcoin USD,"20,130.72",+174.85,+0.88%,385.903B,33.965B,33.965B,33.965B,19.17M
1,2022-10-05 16:37:45,ETH-USD,Ethereum USD,"1,345.71",-4.39,-0.33%,165.065B,9.137B,9.137B,9.137B,122.66M
2,2022-10-05 16:37:45,USDT-USD,Tether USD,1.0003,+0.0001,+0.01%,68.08B,42.646B,42.646B,42.646B,68.063B
3,2022-10-05 16:37:45,BNB-USD,BNB USD,293.30,+2.12,+0.73%,47.32B,762.249M,762.249M,762.249M,161.337M
4,2022-10-05 16:37:45,USDC-USD,USD Coin USD,0.999996,+0.000060,+0.01%,46.712B,3.698B,3.698B,3.698B,46.712B
5,2022-10-05 16:37:45,XRP-USD,XRP USD,0.478318,+0.017003,+3.69%,23.848B,2.442B,2.442B,2.442B,49.859B
6,2022-10-05 16:37:45,BUSD-USD,Binance USD USD,1.0018,+0.0022,+0.22%,21.08B,6.641B,6.641B,6.641B,21.042B
7,2022-10-05 16:37:45,ADA-USD,Cardano USD,0.428752,-0.003239,-0.75%,14.687B,431.858M,431.858M,431.858M,34.255B
8,2022-10-05 16:37:46,SOL-USD,Solana USD,33.66,+0.11,+0.34%,11.952B,701.015M,701.015M,701.015M,355.085M
9,2022-10-05 16:37:46,DOGE-USD,Dogecoin USD,0.064414,+0.003729,+6.14%,8.546B,990.827M,990.827M,990.827M,132.671B
10,2022-10-05 16:37:46,MATIC-USD,Polygon USD,0.829075,+0.003891,+0.47%,7.241B,384.999M,384.999M,384.999M,8.734B
11,2022-10-05 16:37:46,DOT-USD,Polkadot USD,6.3879,-0.0561,-0.87%,7.175B,196.268M,196.268M,196.268M,1.123B
12,2022-10-05 16:37:46,DAI-USD,Dai USD,0.999869,-0.000287,-0.03%,6.818B,283.102M,283.102M,283.102M,6.818B
13,2022-10-05 16:37:46,WTRX-USD,Wrapped TRON USD,0.062391,+0.001120,+1.83%,6.344B,"467,746","467,746","467,746",101.676B
14,2022-10-05 16:37:47,SHIB-USD,Shiba Inu USD,0.000011,+0.000000,+1.28%,6.249B,337.843M,337.843M,337.843M,549.063T
15,2022-10-05 16:37:47,HEX-USD,HEX USD,0.034277,+0.000941,+2.82%,5.944B,4.371M,4.371M,4.371M,173.411B
16,2022-10-05 16:37:47,TRX-USD,TRON USD,0.062280,+0.000957,+1.56%,5.751B,311.272M,311.272M,311.272M,92.338B
17,2022-10-05 16:37:47,AVAX-USD,Avalanche USD,17.18,-0.14,-0.80%,5.086B,175.185M,175.185M,175.185M,296.093M
18,2022-10-05 16:37:47,UNI1-USD,Uniswap USD,6.5766,-0.1053,-1.58%,5.013B,124.481M,124.481M,124.481M,762.209M
19,2022-10-05 16:37:47,WBTC-USD,Wrapped Bitcoin USD,"20,096.17",+148.74,+0.75%,4.921B,120.137M,120.137M,120.137M,"244,856"
20,2022-10-05 16:37:48,STETH-USD,Lido Staked ETH USD,"1,335.76",-7.22,-0.54%,4.659B,3.638M,3.638M,3.638M,3.488M
21,2022-10-05 16:37:48,YOUC-USD,yOUcash USD,0.511533,+0.000324,+0.06%,4.408B,1.047M,1.047M,1.047M,8.617B
22,2022-10-05 16:37:48,LEO-USD,UNUS SED LEO USD,4.1319,-0.1136,-2.68%,3.942B,2.984M,2.984M,2.984M,953.954M
23,2022-10-05 16:37:48,LTC-USD,Litecoin USD,54.49,-0.21,-0.39%,3.886B,327.472M,327.472M,327.472M,71.317M
24,2022-10-05 16:37:48,ETC-USD,Ethereum Classic USD,27.58,-0.11,-0.41%,3.784B,311.289M,311.289M,311.289M,137.216M
25,2022-10-05 16:37:49,LINK-USD,Chainlink USD,7.6561,+0.0145,+0.19%,3.764B,460.049M,460.049M,460.049M,491.6M
26,2022-10-05 16:37:49,ATOM-USD,Cosmos USD,12.81,-0.31,-2.39%,3.669B,255.183M,255.183M,255.183M,286.37M
27,2022-10-05 16:37:49,FTT-USD,FTX Token USD,24.79,-0.11,-0.43%,3.321B,57.489M,57.489M,57.489M,133.975M
28,2022-10-05 16:37:49,XLM-USD,Stellar USD,0.117442,+0.000396,+0.34%,2.993B,195.273M,195.273M,195.273M,25.483B
29,2022-10-05 16:37:49,NEAR-USD,NEAR Protocol USD,3.5637,-0.0359,-1.00%,2.855B,128.696M,128.696M,128.696M,801.197M
30,2022-10-05 16:37:49,CRO-USD,Cronos USD,0.109840,-0.000747,-0.68%,2.775B,16.981M,16.981M,16.981M,25.263B
31,2022-10-05 16:37:50,XMR-USD,Monero USD,146.00,+1.65,+1.15%,2.655B,82.95M,82.95M,82.95M,18.183M
32,2022-10-05 16:37:50,ALGO-USD,Algorand USD,0.352702,+0.000249,+0.07%,2.474B,95.298M,95.298M,95.298M,7.015B
33,2022-10-05 16:37:50,BCH-USD,Bitcoin Cash USD,120.84,+2.96,+2.51%,2.319B,214.704M,214.704M,214.704M,19.192M
