,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
32,2022-09-29 13:02:41,Select ALGO-USDALGO-USD,Algorand USD,0.353807,+0.013567,+3.99%,2.452B,199.91M,199.91M,199.91M,6.931B
33,2022-09-29 13:02:41,Select BCH-USDBCH-USD,Bitcoin Cash USD,115.30,+3.16,+2.82%,2.212B,242.952M,242.952M,242.952M,19.187M
34,2022-09-29 13:02:41,Select BTCB-USDBTCB-USD,Bitcoin BEP2 USD,"19,542.59",+774.90,+4.13%,2.059B,10.046M,10.046M,10.046M,"105,362"
35,2022-09-29 13:02:41,Select LUNA1-USDLUNA1-USD,Terra Classic USD,0.000280,+0.000008,+3.01%,1.719B,706.76M,706.76M,706.76M,6.151T
36,2022-09-29 13:02:41,Select FLOW-USDFLOW-USD,Flow USD,1.6570,+0.0581,+3.63%,1.717B,44.006M,44.006M,44.006M,1.036B
37,2022-09-29 13:02:42,Select FIL-USDFIL-USD,Filecoin USD,5.8723,+0.1686,+2.96%,1.712B,202.766M,202.766M,202.766M,291.46M
38,2022-09-29 13:02:42,Select VET-USDVET-USD,VeChain USD,0.023021,+0.000850,+3.83%,1.669B,60.714M,60.714M,60.714M,72.511B
39,2022-09-29 13:02:42,Select APE3-USDAPE3-USD,ApeCoin USD,5.4346,+0.0952,+1.78%,1.668B,154.751M,154.751M,154.751M,306.875M
40,2022-09-29 13:02:42,Select TONCOIN-USDTONCOIN-USD,Toncoin USD,1.3213,+0.0227,+1.75%,1.614B,14.114M,14.114M,14.114M,1.221B
41,2022-09-29 13:02:42,Select ICP-USDICP-USD,Internet Computer USD,6.0786,+0.1377,+2.32%,1.594B,41.524M,41.524M,41.524M,262.237M
42,2022-09-29 13:02:43,Select XCN1-USDXCN1-USD,Chain USD,0.074175,+0.001920,+2.66%,1.593B,27.998M,27.998M,27.998M,21.473B
43,2022-09-29 13:02:43,Select QNT-USDQNT-USD,Quant USD,131.18,-4.23,-3.12%,1.584B,131.397M,131.397M,131.397M,12.073M
44,2022-09-29 13:02:43,Select CHZ-USDCHZ-USD,Chiliz USD,0.237764,+0.000669,+0.28%,1.427B,381.09M,381.09M,381.09M,6B
45,2022-09-29 13:02:43,Select FRAX-USDFRAX-USD,Frax USD,0.996300,-0.001939,-0.19%,1.351B,4.38M,4.38M,4.38M,1.356B
46,2022-09-29 13:02:43,Select HBAR-USDHBAR-USD,Hedera USD,0.057940,+0.000516,+0.90%,1.331B,34.169M,34.169M,34.169M,22.968B
47,2022-09-29 13:02:44,Select XTZ-USDXTZ-USD,Tezos USD,1.4417,+0.0329,+2.33%,1.313B,29.631M,29.631M,29.631M,910.536M
48,2022-09-29 13:02:44,Select MANA-USDMANA-USD,Decentraland USD,0.705640,+0.022546,+3.30%,1.309B,110.609M,110.609M,110.609M,1.855B
49,2022-09-29 13:02:44,Select SAND-USDSAND-USD,The Sandbox USD,0.851132,+0.025383,+3.07%,1.276B,154.584M,154.584M,154.584M,1.499B
50,2022-09-29 13:02:44,Select WBNB-USDWBNB-USD,Wrapped BNB USD,285.08,+15.28,+5.66%,1.205B,95.509M,95.509M,95.509M,4.228M
51,2022-09-29 13:02:44,Select EOS-USDEOS-USD,EOS USD,1.1957,+0.0764,+6.83%,1.198B,200.741M,200.741M,200.741M,1.002B
52,2022-09-29 13:02:45,Select EGLD-USDEGLD-USD,Elrond USD,47.44,+1.79,+3.93%,1.114B,36.573M,36.573M,36.573M,23.476M
53,2022-09-29 13:02:45,Select THETA-USDTHETA-USD,Theta Network USD,1.0895,+0.0132,+1.23%,1.089B,31.183M,31.183M,31.183M,1B
54,2022-09-29 13:02:45,Select AAVE-USDAAVE-USD,Aave USD,77.26,+2.58,+3.46%,1.089B,105.259M,105.259M,105.259M,14.093M
55,2022-09-29 13:02:45,Select AXS-USDAXS-USD,Axie Infinity USD,12.50,+0.45,+3.73%,1.038B,56.366M,56.366M,56.366M,83.056M
56,2022-09-29 13:02:45,Select BIT1-USDBIT1-USD,BitDAO USD,0.480031,+0.012285,+2.63%,1.004B,34.703M,34.703M,34.703M,2.091B
57,2022-09-29 13:02:46,Select BSV-USDBSV-USD,Bitcoin SV USD,50.09,+1.49,+3.07%,960.874M,69.028M,69.028M,69.028M,19.183M
58,2022-09-29 13:02:46,Select USDP-USDUSDP-USD,Pax Dollar USD,1.0005,+0.0014,+0.14%,946.137M,83.225M,83.225M,83.225M,945.643M
59,2022-09-29 13:02:46,Select OKB-USDOKB-USD,OKB USD,15.49,+0.34,+2.26%,929.379M,17.961M,17.961M,17.961M,60M
60,2022-09-29 13:02:46,Select KCS-USDKCS-USD,KuCoin Token USD,9.2255,+0.2778,+3.11%,907.601M,2.492M,2.492M,2.492M,98.38M
61,2022-09-29 13:02:46,Select TUSD-USDTUSD-USD,TrueUSD USD,1.0003,+0.0004,+0.04%,879.282M,68.41M,68.41M,68.41M,878.986M
62,2022-09-29 13:02:47,Select ZEC-USDZEC-USD,Zcash USD,55.77,+0.85,+1.55%,857.052M,45.009M,45.009M,45.009M,15.367M
63,2022-09-29 13:02:47,Select MIOTA-USDMIOTA-USD,IOTA USD,0.300933,+0.000538,+0.18%,836.453M,37.952M,37.952M,37.952M,2.78B
64,2022-09-29 13:02:47,Select BTT-USDBTT-USD,BitTorrent USD,0.000818,+0.000035,+4.52%,809.746M,"73,703","73,703","73,703",990B
65,2022-09-29 13:02:47,Select XEC-USDXEC-USD,eCash USD,0.000041,+0.000001,+2.62%,792.475M,11.023M,11.023M,11.023M,19.183T
66,2022-09-29 13:02:47,Select HBTC-USDHBTC-USD,Huobi BTC USD,"19,563.40",+826.87,+4.41%,762.376M,"301,322","301,322","301,322","38,969"
67,2022-09-29 13:02:48,Select USDD-USDUSDD-USD,USDD USD,0.999919,-0.000182,-0.02%,742.054M,68.361M,68.361M,68.361M,742.114M
68,2022-09-29 13:02:48,Select BTT2-USDBTT2-USD,BitTorrent-New USD,0.00000079,+0.00000002,+2.50%,738.119M,24.267M,24.267M,24.267M,940.054T
69,2022-09-29 13:02:48,Select MKR-USDMKR-USD,Maker USD,723.92,+19.62,+2.79%,707.729M,36.245M,36.245M,36.245M,"977,631"
70,2022-09-29 13:02:48,Select CAKE-USDCAKE-USD,PancakeSwap USD,5.0454,+0.3725,+7.97%,702.708M,101.563M,101.563M,101.563M,139.276M
71,2022-09-29 13:02:49,Select GRT1-USDGRT1-USD,The Graph USD,0.099228,+0.001534,+1.57%,684.672M,24.707M,24.707M,24.707M,6.9B
72,2022-09-29 13:02:49,Select HT-USDHT-USD,Huobi Token USD,4.4189,+0.0510,+1.17%,677.665M,14.503M,14.503M,14.503M,153.358M
73,2022-09-29 13:02:49,Select HNT-USDHNT-USD,Helium USD,5.2054,+0.5171,+11.03%,661.832M,51.115M,51.115M,51.115M,127.144M
74,2022-09-29 13:02:49,Select USDN-USDUSDN-USD,Neutrino USD USD,0.960130,+0.004492,+0.47%,653.144M,1.718M,1.718M,1.718M,680.266M
75,2022-09-29 13:02:50,Select NEO-USDNEO-USD,Neo USD,8.6877,+0.2342,+2.77%,612.819M,45.989M,45.989M,45.989M,70.539M
76,2022-09-29 13:02:50,Select KLAY-USDKLAY-USD,Klaytn USD,0.1965,-0.0016,-0.8154%,600.801M,29.33M,29.33M,29.33M,3.057B
77,2022-09-29 13:02:50,Select FTM-USDFTM-USD,Fantom USD,0.229577,+0.007810,+3.52%,584.276M,84.548M,84.548M,84.548M,2.545B
78,2022-09-29 13:02:50,Select SNX-USDSNX-USD,Synthetix USD,2.4334,+0.2262,+10.25%,580.357M,93.954M,93.954M,93.954M,238.501M
79,2022-09-29 13:02:51,Select PAXG-USDPAXG-USD,PAX Gold USD,"1,646.32",+27.80,+1.72%,535.398M,18.981M,18.981M,18.981M,"325,209"
80,2022-09-29 13:02:51,Select RUNE-USDRUNE-USD,THORChain USD,1.5827,+0.0513,+3.35%,523.379M,35.677M,35.677M,35.677M,330.688M
81,2022-09-29 13:02:51,Select NEXO-USDNEXO-USD,Nexo USD,0.9291,+0.0427,+4.8157%,520.295M,8.181M,8.181M,8.181M,560M
82,2022-09-29 13:02:52,Select LDO-USDLDO-USD,Lido DAO USD,1.6211,+0.0665,+4.2748%,507.328M,32.487M,32.487M,32.487M,312.951M
83,2022-09-29 13:02:52,Select CRV-USDCRV-USD,Curve DAO Token USD,0.9351,+0.0491,+5.5416%,497.066M,64.893M,64.893M,64.893M,531.583M
84,2022-09-29 13:02:52,Select ENJ-USDENJ-USD,Enjin Coin USD,0.4617,+0.0127,+2.8262%,461.747M,32.428M,32.428M,32.428M,1B
85,2022-09-29 13:02:52,Select GT-USDGT-USD,GateToken USD,4.2593,+0.0989,+2.3767%,461.138M,2.555M,2.555M,2.555M,108.265M
86,2022-09-29 13:02:53,Select DASH-USDDASH-USD,Dash USD,41.66,+1.35,+3.36%,455.527M,67.011M,67.011M,67.011M,10.935M
87,2022-09-29 13:02:53,Select BAT-USDBAT-USD,Basic Attention Token USD,0.3029,+0.0110,+3.7541%,452.981M,24.873M,24.873M,24.873M,1.496B
88,2022-09-29 13:02:53,Select COMP1-USDCOMP1-USD,Compound USD,60.99,+1.79,+3.02%,443.189M,53.581M,53.581M,53.581M,7.267M
89,2022-09-29 13:02:54,Select STX-USDSTX-USD,Stacks USD,0.3274,+0.0076,+2.3818%,437.538M,11.213M,11.213M,11.213M,1.336B
90,2022-09-29 13:02:54,Select MV-USDMV-USD,GensoKishi Metaverse USD,0.254255,+0.031920,+14.36%,434.602M,1.099M,1.099M,1.099M,1.709B
91,2022-09-29 13:02:54,Select KAVA-USDKAVA-USD,Kava USD,1.5473,+0.0384,+2.5419%,433.849M,33.348M,33.348M,33.348M,280.386M
92,2022-09-29 13:02:54,Select WAVES-USDWAVES-USD,Waves USD,3.8479,+0.0860,+2.2868%,421.166M,61.071M,61.071M,61.071M,109.452M
93,2022-09-29 13:02:55,Select FEI-USDFEI-USD,Fei USD USD,0.9895,+0.0164,+1.6852%,420.540M,"760,664","760,664","760,664",424.996M
94,2022-09-29 13:02:55,Select ZIL-USDZIL-USD,Zilliqa USD,0.0314,+0.0006,+2.0228%,419.644M,36.562M,36.562M,36.562M,13.349B
95,2022-09-29 13:02:55,Select RVN-USDRVN-USD,Ravencoin USD,0.0358,+0.0008,+2.2775%,419.369M,28.587M,28.587M,28.587M,11.717B
96,2022-09-29 13:02:55,Select MINA-USDMINA-USD,Mina USD,0.6051,+0.0242,+4.1616%,417.908M,12.996M,12.996M,12.996M,690.684M
97,2022-09-29 13:02:56,Select LRC-USDLRC-USD,Loopring USD,0.3080,+0.0200,+6.9376%,409.659M,54.879M,54.879M,54.879M,1.33B
98,2022-09-29 13:02:56,Select XAUT-USDXAUT-USD,Tether Gold USD,"1,652.05",+28.95,+1.78%,407.271M,"276,728","276,728","276,728","246,524"
99,2022-09-29 13:02:56,Select GMT3-USDGMT3-USD,STEPN USD,0.6554,-0.0219,-3.2360%,393.220M,199.036M,199.036M,199.036M,600M
100,2022-09-29 13:03:16,Select TWT-USDTWT-USD,Trust Wallet Token USD,0.914847,+0.007674,+0.85%,381.171M,7.735M,7.735M,7.735M,416.65M
101,2022-09-29 13:03:16,Select XDC-USDXDC-USD,XDC Network USD,0.030428,+0.000499,+1.67%,374.422M,2.628M,2.628M,2.628M,12.305B
102,2022-09-29 13:03:16,Select KSM-USDKSM-USD,Kusama USD,44.16,+3.13,+7.64%,374.014M,27.925M,27.925M,27.925M,8.47M
103,2022-09-29 13:03:17,Select DFI-USDDFI-USD,DeFiChain USD,0.731324,+0.058266,+8.66%,373.515M,4.227M,4.227M,4.227M,510.738M
104,2022-09-29 13:03:17,Select XEM-USDXEM-USD,NEM USD,0.040796,+0.000946,+2.37%,367.163M,8.737M,8.737M,8.737M,9B
105,2022-09-29 13:03:17,Select CELO-USDCELO-USD,Celo USD,0.791141,+0.027413,+3.59%,365.764M,9.924M,9.924M,9.924M,462.325M
106,2022-09-29 13:03:17,Select BTG-USDBTG-USD,Bitcoin Gold USD,20.74,+0.24,+1.17%,363.2M,4.337M,4.337M,4.337M,17.514M
107,2022-09-29 13:03:18,Select DCR-USDDCR-USD,Decred USD,25.12,+0.83,+3.40%,361.298M,6.291M,6.291M,6.291M,14.385M
108,2022-09-29 13:03:18,Select HOT1-USDHOT1-USD,Holo USD,0.002032,+0.000040,+2.01%,352.26M,20.425M,20.425M,20.425M,173.343B
109,2022-09-29 13:03:18,Select CEL-USDCEL-USD,Celsius USD,1.4718,-0.0528,-3.46%,351.548M,9.998M,9.998M,9.998M,238.864M
110,2022-09-29 13:03:18,Select RSR-USDRSR-USD,Reserve Rights USD,0.008227,-0.000011,-0.13%,348.033M,80.592M,80.592M,80.592M,42.302B
111,2022-09-29 13:03:19,Select 1INCH-USD1INCH-USD,1inch Network USD,0.589033,+0.000954,+0.16%,344.285M,43.055M,43.055M,43.055M,584.492M
112,2022-09-29 13:03:19,Select CVX-USDCVX-USD,Convex Finance USD,4.9069,+0.1627,+3.43%,332.113M,5.516M,5.516M,5.516M,67.683M
113,2022-09-29 13:03:19,Select CCXX-USDCCXX-USD,Counos X USD,18.34,+0.00,+0.01%,328.661M,"758,088","758,088","758,088",17.919M
114,2022-09-29 13:03:20,Select LUNA2-USDLUNA2-USD,Terra USD,2.5104,+0.0097,+0.39%,320.017M,221.776M,221.776M,221.776M,127.475M
115,2022-09-29 13:03:20,Select ENS-USDENS-USD,Ethereum Name Service USD,15.79,+0.95,+6.37%,319.646M,132.337M,132.337M,132.337M,20.245M
116,2022-09-29 13:03:20,Select OSMO-USDOSMO-USD,Osmosis USD,1.1296,+0.0002,+0.02%,319.073M,12.546M,12.546M,12.546M,282.464M
117,2022-09-29 13:03:20,Select BNX-USDBNX-USD,BinaryX USD,157.48,+5.27,+3.46%,318.562M,8.421M,8.421M,8.421M,2.023M
118,2022-09-29 13:03:21,Select AR-USDAR-USD,Arweave USD,9.3635,+0.1015,+1.10%,312.692M,26.099M,26.099M,26.099M,33.395M
119,2022-09-29 13:03:21,Select ROSE-USDROSE-USD,Oasis Network USD,0.061596,+0.002419,+4.09%,309.664M,28.818M,28.818M,28.818M,5.027B
120,2022-09-29 13:03:21,Select GNO-USDGNO-USD,Gnosis USD,119.93,+0.42,+0.35%,309.369M,2.539M,2.539M,2.539M,2.58M
121,2022-09-29 13:03:21,Select UST-USDUST-USD,TerraClassicUSD USD,0.030984,+0.000957,+3.19%,304.13M,40.425M,40.425M,40.425M,9.816B
122,2022-09-29 13:03:22,Select YFI-USDYFI-USD,yearn.finance USD,"8,210.78",+222.08,+2.78%,300.824M,40.269M,40.269M,40.269M,"36,637"
123,2022-09-29 13:03:22,Select GUSD-USDGUSD-USD,Gemini Dollar USD,0.994788,-0.001791,-0.18%,299.913M,1.026M,1.026M,1.026M,301.484M
124,2022-09-29 13:03:22,Select BTRST-USDBTRST-USD,Braintrust USD,2.4843,+0.0854,+3.56%,297.754M,3.997M,3.997M,3.997M,119.854M
125,2022-09-29 13:03:22,Select QTUM-USDQTUM-USD,Qtum USD,2.8518,+0.0818,+2.95%,297.581M,38.754M,38.754M,38.754M,104.349M
126,2022-09-29 13:03:23,Select ANKR-USDANKR-USD,Ankr USD,0.030403,+0.000902,+3.06%,293.784M,17.129M,17.129M,17.129M,9.663B
127,2022-09-29 13:03:23,Select TFUEL-USDTFUEL-USD,Theta Fuel USD,0.054752,+0.000118,+0.22%,290.254M,18.303M,18.303M,18.303M,5.301B
128,2022-09-29 13:03:23,Select NXM-USDNXM-USD,NXM USD,44.01,+1.92,+4.55%,290.216M,25,25,25,6.594M
129,2022-09-29 13:03:23,Select FRTS-USDFRTS-USD,Fruits USD,0.013708,+0.000137,+1.01%,288.786M,"997,395","997,395","997,395",21.067B
130,2022-09-29 13:03:24,Select GALA-USDGALA-USD,Gala USD,0.040337,+0.001008,+2.56%,281.443M,90.108M,90.108M,90.108M,6.977B
131,2022-09-29 13:03:24,Select KDA-USDKDA-USD,Kadena USD,1.4014,+0.0132,+0.95%,277.544M,7.351M,7.351M,7.351M,198.047M
132,2022-09-29 13:03:24,Select IOTX-USDIOTX-USD,IoTeX USD,0.028610,+0.000491,+1.75%,272.963M,6.334M,6.334M,6.334M,9.541B
133,2022-09-29 13:03:25,Select GLM-USDGLM-USD,Golem USD,0.261937,+0.002914,+1.12%,261.937M,4.618M,4.618M,4.618M,1B
134,2022-09-29 13:03:25,Select RPL-USDRPL-USD,Rocket Pool USD,25.14,+1.44,+6.09%,258.408M,1.6M,1.6M,1.6M,10.28M
135,2022-09-29 13:03:25,Select ONE1-USDONE1-USD,Harmony USD,0.019919,+0.000674,+3.50%,250.227M,21.382M,21.382M,21.382M,12.562B
136,2022-09-29 13:03:25,Select T-USDT-USD,Threshold USD,0.030186,+0.000766,+2.60%,248.897M,2.499M,2.499M,2.499M,8.245B
137,2022-09-29 13:03:26,Select OMG-USDOMG-USD,OMG Network USD,1.7337,+0.0586,+3.50%,243.141M,25.608M,25.608M,25.608M,140.245M
138,2022-09-29 13:03:26,Select BRISE-USDBRISE-USD,Bitgert USD,0.00000061,-0.00000000,-0.41%,239.803M,4.135M,4.135M,4.135M,395.688T
139,2022-09-29 13:03:26,Select POLY-USDPOLY-USD,Polymath USD,0.257361,-0.012166,-4.51%,238.059M,103.895M,103.895M,103.895M,924.998M
140,2022-09-29 13:03:27,Select BAL-USDBAL-USD,Balancer USD,5.3351,+0.1762,+3.41%,233.798M,6.849M,6.849M,6.849M,43.823M
141,2022-09-29 13:03:27,Select FLUX-USDFLUX-USD,Flux USD,0.838888,+0.016081,+1.95%,232.616M,11.115M,11.115M,11.115M,277.291M
142,2022-09-29 13:03:27,Select SAFEMOON-USDSAFEMOON-USD,SafeMoon USD,0.00000041,-0.00000070,-62.92%,230.856M,"1,050","1,050","1,050",562.051T
143,2022-09-29 13:03:27,Select ZEON-USDZEON-USD,ZEON USD,0.007552,-0.000131,-1.70%,230.543M,"169,318","169,318","169,318",30.529B
144,2022-09-29 13:03:28,Select ZRX-USDZRX-USD,0x USD,0.267664,+0.003831,+1.45%,226.844M,16.715M,16.715M,16.715M,847.496M
145,2022-09-29 13:03:28,Select WEMIX-USDWEMIX-USD,WEMIX USD,1.8162,-0.0387,-2.08%,223.818M,54.575M,54.575M,54.575M,123.234M
146,2022-09-29 13:03:28,Select BORA-USDBORA-USD,BORA USD,0.238989,+0.004637,+1.98%,221.663M,5.52M,5.52M,5.52M,927.5M
147,2022-09-29 13:03:29,Select LPT-USDLPT-USD,Livepeer USD,8.9756,+0.2264,+2.59%,222.008M,5.662M,5.662M,5.662M,24.735M
148,2022-09-29 13:03:29,Select ICX-USDICX-USD,ICON USD,0.241197,+0.011978,+5.23%,221.776M,8.343M,8.343M,8.343M,919.483M
149,2022-09-29 13:03:29,Select JST-USDJST-USD,JUST USD,0.024876,+0.000497,+2.04%,221.445M,31.177M,31.177M,31.177M,8.902B
150,2022-09-29 13:03:29,Select IOST-USDIOST-USD,IOST USD,0.011793,+0.000260,+2.26%,219.221M,7.926M,7.926M,7.926M,18.589B
151,2022-09-29 13:03:30,Select HIVE-USDHIVE-USD,Hive USD,0.484795,+0.003546,+0.74%,215.379M,2.94M,2.94M,2.94M,444.267M
152,2022-09-29 13:03:30,Select OP1-USDOP1-USD,Optimism USD,0.913320,+0.030763,+3.49%,214.4M,100.042M,100.042M,100.042M,234.748M
153,2022-09-29 13:03:30,Select SAFE1-USDSAFE1-USD,Safe USD,10.12,+0.21,+2.16%,210.857M,"233,014","233,014","233,014",20.835M
154,2022-09-29 13:03:31,Select AMP-USDAMP-USD,Amp USD,0.004860,+0.000121,+2.56%,205.211M,4.012M,4.012M,4.012M,42.228B
155,2022-09-29 13:03:31,Select KNC-USDKNC-USD,Kyber Network Crystal v2 USD,1.1458,+0.0357,+3.21%,203.726M,29.765M,29.765M,29.765M,177.809M
156,2022-09-29 13:03:31,Select XYM-USDXYM-USD,Symbol USD,0.036198,+0.000485,+1.36%,202.076M,1.832M,1.832M,1.832M,5.582B
157,2022-09-29 13:03:31,Select SRM-USDSRM-USD,Serum USD,0.761398,+0.025479,+3.46%,200.434M,18.405M,18.405M,18.405M,263.245M
158,2022-09-29 13:03:32,Select ONT-USDONT-USD,Ontology USD,0.224382,+0.011118,+5.21%,196.39M,15.384M,15.384M,15.384M,875.25M
159,2022-09-29 13:03:32,Select LN-USDLN-USD,LINK USD,30.31,-0.41,-1.33%,189.822M,"903,131","903,131","903,131",6.263M
160,2022-09-29 13:03:32,Select SYN1-USDSYN1-USD,Synapse USD,1.3505,+0.0913,+7.25%,188.761M,2.748M,2.748M,2.748M,139.773M
161,2022-09-29 13:03:33,Select STORJ-USDSTORJ-USD,Storj USD,0.456068,+0.010574,+2.37%,188.327M,18.511M,18.511M,18.511M,412.937M
162,2022-09-29 13:03:33,Select WAXP-USDWAXP-USD,WAX USD,0.084995,+0.001847,+2.22%,184.903M,4.622M,4.622M,4.622M,2.175B
163,2022-09-29 13:03:33,Select SC-USDSC-USD,Siacoin USD,0.003480,+0.000062,+1.80%,181.193M,2.054M,2.054M,2.054M,52.065B
164,2022-09-29 13:03:34,Select GLMR-USDGLMR-USD,Moonbeam USD,0.456438,+0.008900,+1.99%,181.029M,10.829M,10.829M,10.829M,396.612M
165,2022-09-29 13:03:34,Select ZEN-USDZEN-USD,Horizen USD,14.01,+0.34,+2.47%,180.367M,7.463M,7.463M,7.463M,12.873M
166,2022-09-29 13:03:34,Select CSPR-USDCSPR-USD,Casper USD,0.029652,+0.001069,+3.74%,179.334M,6.497M,6.497M,6.497M,6.048B
167,2022-09-29 13:03:35,Select AUDIO-USDAUDIO-USD,Audius USD,0.216215,+0.006365,+3.03%,178.309M,5.634M,5.634M,5.634M,824.683M
168,2022-09-29 13:03:35,Select VGX-USDVGX-USD,Voyager Token USD,0.637534,-0.007694,-1.19%,177.542M,15.397M,15.397M,15.397M,278.482M
169,2022-09-29 13:03:35,Select IMX1-USDIMX1-USD,Immutable X USD,0.752538,+0.029536,+4.09%,177.06M,13.169M,13.169M,13.169M,235.284M
170,2022-09-29 13:03:35,Select SXP-USDSXP-USD,SXP USD,0.352344,+0.009938,+2.90%,175.839M,21.701M,21.701M,21.701M,499.055M
171,2022-09-29 13:03:36,Select LUSD-USDLUSD-USD,Liquity USD USD,1.0263,-0.0002,-0.02%,175.018M,2.347M,2.347M,2.347M,170.54M
172,2022-09-29 13:03:36,Select XCH-USDXCH-USD,Chia USD,33.34,+0.09,+0.28%,173.996M,7.849M,7.849M,7.849M,5.218M
