,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-11-06 12:29:32,BTC-USD,Bitcoin USD,"21,230.58",-201.62,-0.94%,407.617B,34.585B,34.585B,34.585B,19.2M
1,2022-11-06 12:29:34,ETH-USD,Ethereum USD,"1,619.47",-28.88,-1.75%,198.18B,10.338B,10.338B,10.338B,122.374M
2,2022-11-06 12:29:34,USDT-USD,Tether USD,1.0001,-0.0000,-0.00%,69.366B,52.683B,52.683B,52.683B,69.361B
3,2022-11-06 12:29:35,BNB-USD,BNB USD,351.05,-4.65,-1.31%,56.16B,1.152B,1.152B,1.152B,159.977M
4,2022-11-06 12:29:35,USDC-USD,USD Coin USD,1.000000,-0.000018,-0.00%,42.061B,2.66B,2.66B,2.66B,42.061B
5,2022-11-06 12:29:35,XRP-USD,XRP USD,0.490634,-0.011026,-2.20%,24.637B,1.072B,1.072B,1.072B,50.215B
6,2022-11-06 12:29:35,BUSD-USD,Binance USD USD,1.0001,-0.0002,-0.02%,22.547B,6.278B,6.278B,6.278B,22.544B
7,2022-11-06 12:29:35,DOGE-USD,Dogecoin USD,0.124834,-0.000089,-0.07%,16.562B,1.854B,1.854B,1.854B,132.671B
8,2022-11-06 12:29:35,ADA-USD,Cardano USD,0.425141,-0.004123,-0.96%,14.601B,616.649M,616.649M,616.649M,34.344B
9,2022-11-06 12:29:36,SOL-USD,Solana USD,36.05,+1.30,+3.74%,12.949B,2.474B,2.474B,2.474B,359.223M
10,2022-11-06 12:29:36,MATIC-USD,Polygon USD,1.1599,-0.0375,-3.13%,10.131B,943.641M,943.641M,943.641M,8.734B
11,2022-11-06 12:29:36,DOT-USD,Polkadot USD,7.0350,-0.0473,-0.67%,7.972B,350.738M,350.738M,350.738M,1.133B
12,2022-11-06 12:29:36,SHIB-USD,Shiba Inu USD,0.000012,-0.000000,-1.07%,6.833B,525.953M,525.953M,525.953M,549.063T
13,2022-11-06 12:29:36,HEX-USD,HEX USD,0.039318,-0.002537,-6.06%,6.818B,4.773M,4.773M,4.773M,173.411B
14,2022-11-06 12:29:37,WTRX-USD,Wrapped TRON USD,0.063708,-0.000436,-0.68%,6.478B,"618,178","618,178","618,178",101.676B
15,2022-11-06 12:29:37,DAI-USD,Dai USD,0.999989,+0.000374,+0.04%,6.181B,177.721M,177.721M,177.721M,6.181B
16,2022-11-06 12:29:37,TRX-USD,TRON USD,0.063613,-0.000781,-1.21%,5.868B,341.574M,341.574M,341.574M,92.239B
17,2022-11-06 12:29:37,AVAX-USD,Avalanche USD,19.52,-0.15,-0.75%,5.839B,379.823M,379.823M,379.823M,299.171M
18,2022-11-06 12:29:38,UNI7083-USD,Uniswap USD,7.6360,-0.0595,-0.77%,5.82B,186.11M,186.11M,186.11M,762.209M
19,2022-11-06 12:29:38,STETH-USD,Lido Staked ETH USD,"1,617.47",-31.67,-1.92%,5.641B,"935,970","935,970","935,970",3.488M
20,2022-11-06 12:29:38,WBTC-USD,Wrapped Bitcoin USD,"21,237.15",-183.03,-0.85%,5.213B,44.023M,44.023M,44.023M,"245,479"
21,2022-11-06 12:29:38,LTC-USD,Litecoin USD,68.90,+0.08,+0.12%,4.93B,1.476B,1.476B,1.476B,71.549M
22,2022-11-06 12:29:38,ATOM-USD,Cosmos USD,15.26,+0.04,+0.27%,4.371B,313.075M,313.075M,313.075M,286.37M
23,2022-11-06 12:29:39,LINK-USD,Chainlink USD,8.7284,+0.0288,+0.33%,4.291B,510.443M,510.443M,510.443M,491.6M
