,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-17 09:33:57,BTC-USD,Bitcoin USD,"19,213.67",+75.76,+0.40%,368.542B,18.302B,18.302B,18.302B,19.181M
1,2022-10-17 09:33:58,ETH-USD,Ethereum USD,"1,303.51",+21.75,+1.70%,159.516B,7.614B,7.614B,7.614B,122.374M
2,2022-10-17 09:33:58,USDT-USD,Tether USD,1.0001,-0.0000,-0.00%,68.437B,27.655B,27.655B,27.655B,68.433B
3,2022-10-17 09:33:58,USDC-USD,USD Coin USD,0.999949,-0.000227,-0.02%,45.001B,2.541B,2.541B,2.541B,45.004B
4,2022-10-17 09:33:58,BNB-USD,BNB USD,271.85,+2.31,+0.86%,43.86B,556.95M,556.95M,556.95M,161.337M
5,2022-10-17 09:33:58,XRP-USD,XRP USD,0.472220,-0.012694,-2.62%,23.594B,1.059B,1.059B,1.059B,49.964B
6,2022-10-17 09:33:59,BUSD-USD,Binance USD USD,1.0003,+0.0004,+0.04%,21.635B,4.752B,4.752B,4.752B,21.628B
7,2022-10-17 09:33:59,ADA-USD,Cardano USD,0.368533,+0.002245,+0.61%,12.638B,338.012M,338.012M,338.012M,34.292B
8,2022-10-17 09:33:59,SOL-USD,Solana USD,30.01,+0.19,+0.63%,10.744B,614.013M,614.013M,614.013M,358.019M
9,2022-10-17 09:33:59,DOGE-USD,Dogecoin USD,0.058821,-0.000393,-0.66%,7.804B,158.188M,158.188M,158.188M,132.671B
10,2022-10-17 09:33:59,MATIC-USD,Polygon USD,0.802962,+0.007221,+0.91%,7.013B,165.802M,165.802M,165.802M,8.734B
11,2022-10-17 09:33:59,DOT-USD,Polkadot USD,6.1757,+0.0429,+0.70%,6.96B,142.62M,142.62M,142.62M,1.127B
12,2022-10-17 09:34:00,DAI-USD,Dai USD,0.999719,-0.000325,-0.03%,6.478B,178.134M,178.134M,178.134M,6.48B
13,2022-10-17 09:34:00,WTRX-USD,Wrapped TRON USD,0.061784,+0.000125,+0.20%,6.282B,"372,688","372,688","372,688",101.676B
14,2022-10-17 09:34:00,TRX-USD,TRON USD,0.061948,+0.000250,+0.41%,5.719B,293.805M,293.805M,293.805M,92.312B
15,2022-10-17 09:34:00,SHIB-USD,Shiba Inu USD,0.000010,-0.000000,-0.77%,5.633B,116.024M,116.024M,116.024M,549.063T
16,2022-10-17 09:34:00,HEX-USD,HEX USD,0.031558,+0.000221,+0.71%,5.473B,2.462M,2.462M,2.462M,173.411B
17,2022-10-17 09:34:00,UNI1-USD,Uniswap USD,6.4318,-0.1717,-2.60%,4.902B,79.029M,79.029M,79.029M,762.209M
18,2022-10-17 09:34:01,WBTC-USD,Wrapped Bitcoin USD,"19,220.75",+84.94,+0.44%,4.702B,69.753M,69.753M,69.753M,"244,655"
19,2022-10-17 09:34:01,AVAX-USD,Avalanche USD,15.73,+0.20,+1.27%,4.662B,126.754M,126.754M,126.754M,296.362M
20,2022-10-17 09:34:01,UNI7083-USD,Uniswap USD,6.0781,+0.0687,+1.14%,4.633B,55.115M,55.115M,55.115M,762.209M
21,2022-10-17 09:34:01,STETH-USD,Lido Staked ETH USD,"1,294.94",+19.65,+1.54%,4.516B,2.363M,2.363M,2.363M,3.488M
22,2022-10-17 09:34:01,YOUC-USD,yOUcash USD,0.512131,-0.000013,-0.00%,4.413B,"532,572","532,572","532,572",8.617B
23,2022-10-17 09:34:02,LEO-USD,UNUS SED LEO USD,4.4846,+0.0151,+0.34%,4.278B,3.043M,3.043M,3.043M,953.954M
