,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-11-14 12:01:39,BTC-USD,Bitcoin USD,"16,142.71",-772.72,-4.57%,310.049B,30.894B,30.894B,30.894B,19.207M
1,2022-11-14 12:01:41,ETH-USD,Ethereum USD,"1,192.90",-77.31,-6.09%,145.98B,12.07B,12.07B,12.07B,122.374M
2,2022-11-14 12:01:41,USDT-USD,Tether USD,0.998648,+0.000030,+0.00%,66.293B,45.935B,45.935B,45.935B,66.382B
3,2022-11-14 12:01:41,USDC-USD,USD Coin USD,1.0002,-0.0002,-0.02%,44.085B,2.977B,2.977B,2.977B,44.074B
4,2022-11-14 12:01:42,BNB-USD,BNB USD,270.89,-14.83,-5.19%,43.336B,1.14B,1.14B,1.14B,159.975M
5,2022-11-14 12:01:42,BUSD-USD,Binance USD USD,1.0003,-0.0004,-0.04%,23.351B,7.763B,7.763B,7.763B,23.346B
6,2022-11-14 12:01:42,XRP-USD,XRP USD,0.331655,-0.035926,-9.77%,16.654B,1.384B,1.384B,1.384B,50.215B
7,2022-11-14 12:01:42,ADA-USD,Cardano USD,0.321704,-0.022388,-6.51%,11.066B,467.163M,467.163M,467.163M,34.397B
8,2022-11-14 12:01:42,DOGE-USD,Dogecoin USD,0.082116,-0.008611,-9.49%,10.894B,987.362M,987.362M,987.362M,132.671B
9,2022-11-14 12:01:42,MATIC-USD,Polygon USD,0.869765,-0.092516,-9.61%,7.597B,708.619M,708.619M,708.619M,8.734B
10,2022-11-14 12:01:42,DOT-USD,Polkadot USD,5.5333,-0.3093,-5.29%,6.28B,262.052M,262.052M,262.052M,1.135B
11,2022-11-14 12:01:43,DAI-USD,Dai USD,1.0004,-0.0009,-0.09%,5.911B,343.198M,343.198M,343.198M,5.909B
12,2022-11-14 12:01:43,HEX-USD,HEX USD,0.031533,-0.001969,-5.88%,5.468B,4.179M,4.179M,4.179M,173.411B
13,2022-11-14 12:01:43,WTRX-USD,Wrapped TRON USD,0.048054,-0.007653,-13.74%,4.886B,7.136M,7.136M,7.136M,101.676B
14,2022-11-14 12:01:43,SHIB-USD,Shiba Inu USD,0.00000881,-0.00000090,-9.30%,4.836B,262.313M,262.313M,262.313M,549.063T
15,2022-11-14 12:01:43,SOL-USD,Solana USD,13.07,-1.46,-10.04%,4.742B,951.696M,951.696M,951.696M,362.763M
16,2022-11-14 12:01:43,TRX-USD,TRON USD,0.047801,-0.007927,-14.23%,4.408B,731.141M,731.141M,731.141M,92.206B
17,2022-11-14 12:01:44,UNI7083-USD,Uniswap USD,5.4967,-0.3578,-6.11%,4.19B,234.139M,234.139M,234.139M,762.209M
18,2022-11-14 12:01:44,STETH-USD,Lido Staked ETH USD,"1,177.64",-35.77,-2.95%,4.107B,"358,359","358,359","358,359",3.488M
19,2022-11-14 12:01:44,LTC-USD,Litecoin USD,56.12,-3.79,-6.33%,4.019B,580.265M,580.265M,580.265M,71.606M
20,2022-11-14 12:01:44,WBTC-USD,Wrapped Bitcoin USD,"16,103.73",-770.23,-4.56%,3.833B,150.871M,150.871M,150.871M,"238,013"
21,2022-11-14 12:01:44,LEO-USD,UNUS SED LEO USD,3.8885,+0.0010,+0.03%,3.709B,3.542M,3.542M,3.542M,953.954M
22,2022-11-14 12:01:44,AVAX-USD,Avalanche USD,12.31,-0.99,-7.46%,3.696B,184.663M,184.663M,184.663M,300.212M
23,2022-11-14 12:01:45,LINK-USD,Chainlink USD,5.8200,-0.6245,-9.69%,2.861B,388.749M,388.749M,388.749M,491.6M
24,2022-11-14 12:01:45,ATOM-USD,Cosmos USD,9.8127,-1.2487,-11.29%,2.81B,204.766M,204.766M,204.766M,286.37M
25,2022-11-14 12:01:45,ETC-USD,Ethereum Classic USD,19.26,-1.56,-7.48%,2.655B,262.795M,262.795M,262.795M,137.883M
26,2022-11-14 12:01:45,XMR-USD,Monero USD,125.75,-4.25,-3.27%,2.289B,81.272M,81.272M,81.272M,18.2M
27,2022-11-14 12:01:45,XLM-USD,Stellar USD,0.085092,-0.007240,-7.84%,2.183B,91.847M,91.847M,91.847M,25.656B
28,2022-11-14 12:01:45,TON11419-USD,Toncoin USD,1.6207,+0.0590,+3.78%,1.98B,12.406M,12.406M,12.406M,1.221B
29,2022-11-14 12:01:46,BCH-USD,Bitcoin Cash USD,98.62,-4.26,-4.14%,1.896B,234.82M,234.82M,234.82M,19.228M
30,2022-11-14 12:01:46,ALGO-USD,Algorand USD,0.242366,-0.033409,-12.11%,1.72B,185.582M,185.582M,185.582M,7.096B
31,2022-11-14 12:01:46,BTCB-USD,Bitcoin BEP2 USD,"16,155.25",-760.55,-4.50%,1.703B,11.386M,11.386M,11.386M,"105,434"
32,2022-11-14 12:01:46,NEAR-USD,NEAR Protocol USD,1.8384,-0.2224,-10.79%,1.511B,167.759M,167.759M,167.759M,822.015M
33,2022-11-14 12:01:46,CRO-USD,Cronos USD,0.059256,-0.018336,-23.63%,1.497B,229.472M,229.472M,229.472M,25.263B
34,2022-11-14 12:01:46,FIL-USD,Filecoin USD,4.1696,-0.1628,-3.76%,1.33B,140.638M,140.638M,140.638M,318.946M
35,2022-11-14 12:01:47,VET-USD,VeChain USD,0.018243,-0.002170,-10.63%,1.323B,73.021M,73.021M,73.021M,72.511B
36,2022-11-14 12:01:47,FLOW-USD,Flow USD,1.1470,-0.1239,-9.75%,1.189B,49.53M,49.53M,49.53M,1.036B
37,2022-11-14 12:01:47,QNT-USD,Quant USD,98.35,-15.54,-13.65%,1.187B,58.497M,58.497M,58.497M,12.073M
38,2022-11-14 12:01:47,FRAX-USD,Frax USD,0.978320,-0.011074,-1.12%,1.154B,1.592M,1.592M,1.592M,1.179B
39,2022-11-14 12:01:47,CHZ-USD,Chiliz USD,0.184336,-0.030484,-14.19%,1.114B,478.35M,478.35M,478.35M,6.045B
40,2022-11-14 12:01:48,LUNC-USD,Terra Classic USD,0.000162,-0.000023,-12.63%,1.071B,149.483M,149.483M,149.483M,6.594T
41,2022-11-14 12:01:48,OKB-USD,OKB USD,17.46,-1.17,-6.30%,1.048B,15.535M,15.535M,15.535M,60M
42,2022-11-14 12:01:48,WBNB-USD,Wrapped BNB USD,270.97,-14.26,-5.00%,1.034B,207.083M,207.083M,207.083M,3.816M
