,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-01 10:40:36,Select BTC-USDBTC-USD,Bitcoin USD,"19,425.47",+21.58,+0.11%,372.296B,41.362B,41.362B,41.362B,19.165M
1,2022-10-01 10:40:38,Select ETH-USDETH-USD,Ethereum USD,"1,331.56",+2.33,+0.17%,163.249B,13.26B,13.26B,13.26B,122.6M
2,2022-10-01 10:40:38,Select USDT-USDUSDT-USD,Tether USD,1.0000,-0.0000,-0.00%,67.952B,52.165B,52.165B,52.165B,67.949B
3,2022-10-01 10:40:38,Select USDC-USDUSDC-USD,USD Coin USD,1.0001,-0.0000,-0.00%,47.268B,4.649B,4.649B,4.649B,47.263B
4,2022-10-01 10:40:39,Select BNB-USDBNB-USD,BNB USD,284.31,+0.49,+0.17%,45.87B,878.547M,878.547M,878.547M,161.337M
5,2022-10-01 10:40:39,Select XRP-USDXRP-USD,XRP USD,0.473863,-0.004998,-1.04%,23.646B,19.117B,19.117B,19.117B,49.901B
6,2022-10-01 10:40:39,Select BUSD-USDBUSD-USD,Binance USD USD,1.0004,+0.0008,+0.08%,21.051B,6.948B,6.948B,6.948B,21.042B
7,2022-10-01 10:40:39,Select ADA-USDADA-USD,Cardano USD,0.434889,-0.002418,-0.55%,14.893B,528.478M,528.478M,528.478M,34.246B
8,2022-10-01 10:40:39,Select SOL-USDSOL-USD,Solana USD,33.14,-0.93,-2.73%,11.76B,1.149B,1.149B,1.149B,354.913M
9,2022-10-01 10:40:39,Select DOGE-USDDOGE-USD,Dogecoin USD,0.061893,+0.001395,+2.31%,8.211B,439.939M,439.939M,439.939M,132.671B
10,2022-10-01 10:40:40,Select DOT-USDDOT-USD,Polkadot USD,6.3206,-0.1012,-1.58%,7.092B,318.081M,318.081M,318.081M,1.122B
11,2022-10-01 10:40:40,Select DAI-USDDAI-USD,Dai USD,0.999677,-0.000408,-0.04%,6.865B,478.949M,478.949M,478.949M,6.867B
12,2022-10-01 10:40:40,Select MATIC-USDMATIC-USD,Polygon USD,0.777875,+0.001287,+0.17%,6.794B,362.624M,362.624M,362.624M,8.734B
13,2022-10-01 10:40:40,Select SHIB-USDSHIB-USD,Shiba Inu USD,0.000011,+0.000000,+2.31%,6.242B,280.147M,280.147M,280.147M,549.063T
14,2022-10-01 10:40:40,Select WTRX-USDWTRX-USD,Wrapped TRON USD,0.061200,-0.000208,-0.34%,6.223B,1.137M,1.137M,1.137M,101.676B
15,2022-10-01 10:40:40,Select HEX-USDHEX-USD,HEX USD,0.034230,+0.000575,+1.71%,5.936B,3.908M,3.908M,3.908M,173.411B
16,2022-10-01 10:40:40,Select TRX-USDTRX-USD,TRON USD,0.061362,-0.000019,-0.03%,5.666B,434.882M,434.882M,434.882M,92.342B
17,2022-10-01 10:40:41,Select AVAX-USDAVAX-USD,Avalanche USD,17.27,-0.07,-0.42%,5.112B,264.712M,264.712M,264.712M,295.972M
18,2022-10-01 10:40:41,Select UNI1-USDUNI1-USD,Uniswap USD,6.5509,+0.2605,+4.14%,4.993B,167.408M,167.408M,167.408M,762.209M
19,2022-10-01 10:40:41,Select WBTC-USDWBTC-USD,Wrapped Bitcoin USD,"19,431.45",+17.23,+0.09%,4.758B,144.666M,144.666M,144.666M,"244,856"
20,2022-10-01 10:40:41,Select STETH-USDSTETH-USD,Lido Staked ETH USD,"1,328.26",+3.35,+0.25%,4.633B,7.684M,7.684M,7.684M,3.488M
21,2022-10-01 10:40:41,Select YOUC-USDYOUC-USD,yOUcash USD,0.511415,-0.000008,-0.00%,4.407B,"982,601","982,601","982,601",8.617B
22,2022-10-01 10:40:41,Select LEO-USDLEO-USD,UNUS SED LEO USD,4.1477,-0.1718,-3.98%,3.957B,3.948M,3.948M,3.948M,953.954M
23,2022-10-01 10:40:42,Select ETC-USDETC-USD,Ethereum Classic USD,27.81,+0.24,+0.88%,3.814B,413.082M,413.082M,413.082M,137.144M
24,2022-10-01 10:40:42,Select LTC-USDLTC-USD,Litecoin USD,53.50,-0.28,-0.52%,3.814B,392.397M,392.397M,392.397M,71.286M
25,2022-10-01 10:40:42,Select LINK-USDLINK-USD,Chainlink USD,7.6013,-0.2002,-2.57%,3.737B,443.817M,443.817M,443.817M,491.6M
26,2022-10-01 10:40:42,Select ATOM-USDATOM-USD,Cosmos USD,13.04,+0.36,+2.80%,3.736B,361.68M,361.68M,361.68M,286.37M
27,2022-10-01 10:40:42,Select FTT-USDFTT-USD,FTX Token USD,24.25,+0.06,+0.23%,3.249B,73.567M,73.567M,73.567M,133.975M
28,2022-10-01 10:40:43,Select XLM-USDXLM-USD,Stellar USD,0.114827,+0.000576,+0.50%,2.926B,186.743M,186.743M,186.743M,25.482B
29,2022-10-01 10:40:43,Select NEAR-USDNEAR-USD,NEAR Protocol USD,3.5697,-0.0018,-0.05%,2.85B,163.924M,163.924M,163.924M,798.48M
30,2022-10-01 10:40:43,Select CRO-USDCRO-USD,Cronos USD,0.110865,+0.000150,+0.14%,2.801B,19.398M,19.398M,19.398M,25.263B
31,2022-10-01 10:40:43,Select XMR-USDXMR-USD,Monero USD,148.27,+0.46,+0.31%,2.696B,64.411M,64.411M,64.411M,18.181M
32,2022-10-01 10:40:43,Select ALGO-USDALGO-USD,Algorand USD,0.363382,+0.015263,+4.38%,2.519B,200.867M,200.867M,200.867M,6.931B
33,2022-10-01 10:40:43,Select BCH-USDBCH-USD,Bitcoin Cash USD,119.61,+2.07,+1.76%,2.295B,358.209M,358.209M,358.209M,19.188M
34,2022-10-01 10:40:44,Select BTCB-USDBTCB-USD,Bitcoin BEP2 USD,"19,435.36",+45.46,+0.23%,2.048B,8.269M,8.269M,8.269M,"105,362"
35,2022-10-01 10:40:44,Select LUNA1-USDLUNA1-USD,Terra Classic USD,0.000297,+0.000005,+1.66%,1.83B,633.882M,633.882M,633.882M,6.151T
36,2022-10-01 10:40:44,Select FLOW-USDFLOW-USD,Flow USD,1.6976,-0.0046,-0.27%,1.759B,67.277M,67.277M,67.277M,1.036B
37,2022-10-01 10:40:44,Select QNT-USDQNT-USD,Quant USD,142.71,+7.20,+5.32%,1.723B,114.432M,114.432M,114.432M,12.073M
38,2022-10-01 10:40:44,Select VET-USDVET-USD,VeChain USD,0.023243,-0.000016,-0.07%,1.685B,59.866M,59.866M,59.866M,72.511B
39,2022-10-01 10:40:45,Select TONCOIN-USDTONCOIN-USD,Toncoin USD,1.3654,+0.0735,+5.69%,1.668B,17.635M,17.635M,17.635M,1.221B
40,2022-10-01 10:40:45,Select APE3-USDAPE3-USD,ApeCoin USD,5.4159,+0.0494,+0.92%,1.662B,154.813M,154.813M,154.813M,306.875M
41,2022-10-01 10:40:45,Select FIL-USDFIL-USD,Filecoin USD,5.6866,-0.0685,-1.19%,1.661B,148.287M,148.287M,148.287M,292.173M
42,2022-10-01 10:40:45,Select ICP-USDICP-USD,Internet Computer USD,6.1577,+0.0556,+0.91%,1.615B,39.535M,39.535M,39.535M,262.252M
43,2022-10-01 10:40:46,Select XCN1-USDXCN1-USD,Chain USD,0.073778,-0.001417,-1.88%,1.584B,4.603M,4.603M,4.603M,21.473B
44,2022-10-01 10:40:46,Select CHZ-USDCHZ-USD,Chiliz USD,0.246528,+0.009749,+4.12%,1.479B,306.771M,306.771M,306.771M,6B
45,2022-10-01 10:40:46,Select FRAX-USDFRAX-USD,Frax USD,0.994990,+0.003126,+0.32%,1.349B,5.668M,5.668M,5.668M,1.356B
46,2022-10-01 10:40:47,Select HBAR-USDHBAR-USD,Hedera USD,0.057557,-0.000116,-0.20%,1.322B,34.997M,34.997M,34.997M,22.968B
47,2022-10-01 10:40:47,Select XTZ-USDXTZ-USD,Tezos USD,1.4318,-0.0166,-1.15%,1.304B,26.231M,26.231M,26.231M,910.826M
48,2022-10-01 10:40:47,Select MANA-USDMANA-USD,Decentraland USD,0.702298,-0.004799,-0.68%,1.303B,128.42M,128.42M,128.42M,1.855B
49,2022-10-01 10:40:47,Select SAND-USDSAND-USD,The Sandbox USD,0.845303,-0.003434,-0.40%,1.268B,150.973M,150.973M,150.973M,1.499B
50,2022-10-01 10:40:48,Select EOS-USDEOS-USD,EOS USD,1.1996,+0.0105,+0.88%,1.202B,229.598M,229.598M,229.598M,1.002B
51,2022-10-01 10:40:48,Select WBNB-USDWBNB-USD,Wrapped BNB USD,283.59,+0.27,+0.10%,1.199B,97.467M,97.467M,97.467M,4.227M
52,2022-10-01 10:40:48,Select EGLD-USDEGLD-USD,Elrond USD,48.07,-0.33,-0.68%,1.13B,55.159M,55.159M,55.159M,23.499M
