,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-10-10 10:17:18,BTC-USD,Bitcoin USD,"19,482.89",+83.44,+0.43%,373.578B,17.268B,17.268B,17.268B,19.175M
1,2022-10-10 10:17:21,ETH-USD,Ethereum USD,"1,328.56",+16.91,+1.29%,163.051B,5.782B,5.782B,5.782B,122.728M
2,2022-10-10 10:17:21,USDT-USD,Tether USD,1.0002,+0.0001,+0.01%,68.383B,23.671B,23.671B,23.671B,68.372B
3,2022-10-10 10:17:21,USDC-USD,USD Coin USD,0.999953,-0.000073,-0.01%,46.054B,2.336B,2.336B,2.336B,46.056B
4,2022-10-10 10:17:22,BNB-USD,BNB USD,278.41,+1.67,+0.60%,44.918B,566.937M,566.937M,566.937M,161.337M
5,2022-10-10 10:17:22,XRP-USD,XRP USD,0.532122,+0.021876,+4.29%,26.531B,1.81B,1.81B,1.81B,49.859B
6,2022-10-10 10:17:22,BUSD-USD,Binance USD USD,1.0001,+0.0000,+0.00%,21.63B,3.557B,3.557B,3.557B,21.628B
7,2022-10-10 10:17:22,ADA-USD,Cardano USD,0.424389,+0.003533,+0.84%,14.543B,292.707M,292.707M,292.707M,34.267B
8,2022-10-10 10:17:22,SOL-USD,Solana USD,33.16,+0.63,+1.95%,11.844B,440.098M,440.098M,440.098M,357.16M
9,2022-10-10 10:17:22,DOGE-USD,Dogecoin USD,0.062322,+0.000777,+1.26%,8.268B,157.457M,157.457M,157.457M,132.671B
10,2022-10-10 10:17:23,DOT-USD,Polkadot USD,6.5152,+0.2090,+3.31%,7.33B,167.239M,167.239M,167.239M,1.125B
11,2022-10-10 10:17:23,MATIC-USD,Polygon USD,0.831795,+0.019820,+2.44%,7.265B,184.224M,184.224M,184.224M,8.734B
12,2022-10-10 10:17:23,DAI-USD,Dai USD,0.999582,+0.000128,+0.01%,6.761B,186.986M,186.986M,186.986M,6.764B
13,2022-10-10 10:17:23,WTRX-USD,Wrapped TRON USD,0.062468,+0.000332,+0.53%,6.351B,"298,457","298,457","298,457",101.676B
14,2022-10-10 10:17:23,SHIB-USD,Shiba Inu USD,0.000011,+0.000000,+0.37%,6.074B,99.467M,99.467M,99.467M,549.063T
15,2022-10-10 10:17:23,HEX-USD,HEX USD,0.033442,+0.000439,+1.33%,5.799B,3.397M,3.397M,3.397M,173.411B
