,date_scraped,symbol,name,price,change,change_perc,market_cap,vol_utc,vol_24,total_vol,circ_supply
0,2022-11-16 11:27:40,BTC-USD,Bitcoin USD,"16,922.67",+137.05,+0.82%,325.06B,35.629B,35.629B,35.629B,19.209M
1,2022-11-16 11:27:40,ETH-USD,Ethereum USD,"1,260.63",+2.33,+0.18%,154.269B,11.23B,11.23B,11.23B,122.374M
2,2022-11-16 11:27:40,USDT-USD,Tether USD,0.999077,+0.000204,+0.02%,65.998B,46.511B,46.511B,46.511B,66.059B
3,2022-11-16 11:27:41,BNB-USD,BNB USD,278.75,-1.54,-0.55%,44.593B,1.039B,1.039B,1.039B,159.974M
4,2022-11-16 11:27:41,USDC-USD,USD Coin USD,1.0002,-0.0000,-0.00%,44.399B,3.105B,3.105B,3.105B,44.388B
5,2022-11-16 11:27:41,BUSD-USD,Binance USD USD,1.0005,-0.0005,-0.05%,23.191B,7.754B,7.754B,7.754B,23.18B
6,2022-11-16 11:27:41,XRP-USD,XRP USD,0.383172,+0.013712,+3.71%,19.248B,1.725B,1.725B,1.725B,50.232B
7,2022-11-16 11:27:41,ADA-USD,Cardano USD,0.343134,+0.008633,+2.58%,11.807B,302.559M,302.559M,302.559M,34.409B
8,2022-11-16 11:27:42,DOGE-USD,Dogecoin USD,0.087551,+0.000558,+0.64%,11.615B,591.46M,591.46M,591.46M,132.671B
9,2022-11-16 11:27:42,MATIC-USD,Polygon USD,0.946706,+0.011694,+1.25%,8.269B,623.071M,623.071M,623.071M,8.734B
10,2022-11-16 11:27:42,DOT-USD,Polkadot USD,5.9647,+0.0908,+1.55%,6.775B,160.547M,160.547M,160.547M,1.136B
11,2022-11-16 11:27:42,DAI-USD,Dai USD,1.0008,+0.0007,+0.07%,5.906B,315.466M,315.466M,315.466M,5.902B
12,2022-11-16 11:27:42,HEX-USD,HEX USD,0.033154,-0.000179,-0.54%,5.749B,3.75M,3.75M,3.75M,173.411B
13,2022-11-16 11:27:42,SOL-USD,Solana USD,14.48,+0.30,+2.10%,5.247B,747.193M,747.193M,747.193M,362.267M
14,2022-11-16 11:27:43,WTRX-USD,Wrapped TRON USD,0.050798,+0.000277,+0.55%,5.165B,2.18M,2.18M,2.18M,101.676B
15,2022-11-16 11:27:43,SHIB-USD,Shiba Inu USD,0.00000929,+0.00000013,+1.37%,5.099B,178.404M,178.404M,178.404M,549.063T
16,2022-11-16 11:27:43,UNI7083-USD,Uniswap USD,6.3439,+0.3094,+5.13%,4.835B,165.369M,165.369M,165.369M,762.209M
17,2022-11-16 11:27:43,TRX-USD,TRON USD,0.050874,+0.000453,+0.90%,4.69B,422.801M,422.801M,422.801M,92.198B
18,2022-11-16 11:27:43,STETH-USD,Lido Staked ETH USD,"1,231.94",+11.23,+0.92%,4.297B,"362,766","362,766","362,766",3.488M
19,2022-11-16 11:27:43,LTC-USD,Litecoin USD,59.17,+1.08,+1.87%,4.238B,532.188M,532.188M,532.188M,71.621M
20,2022-11-16 11:27:44,AVAX-USD,Avalanche USD,13.59,+0.32,+2.39%,4.083B,161.81M,161.81M,161.81M,300.539M
21,2022-11-16 11:27:44,WBTC-USD,Wrapped Bitcoin USD,"16,899.30",+170.05,+1.02%,4.008B,112.28M,112.28M,112.28M,"237,193"
22,2022-11-16 11:27:44,LEO-USD,UNUS SED LEO USD,3.8063,-0.0589,-1.53%,3.631B,4.371M,4.371M,4.371M,953.954M
23,2022-11-16 11:27:44,LINK-USD,Chainlink USD,6.5020,+0.1926,+3.05%,3.196B,366.127M,366.127M,366.127M,491.6M
